date,title,header,medium,country,link
28/08/2023,Der geplatzte Traum von der Vier-Tage-Woche,"Ein Modellversuch in der Frankfurter Pflege droht noch vor Beginn zu scheitern, in Offenbach zieht ein Recyclingbetrieb nach dem jüngsten Großbrand Konsequenzen, und KI verändert die akademische Lehre. Die F.A.Z.-Hauptwache blickt auf die Themen des Tages.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/vier-tage-woche-modellversuch-in-der-pflege-droht-zu-scheitern-19134764.html
28/08/2023,„Überregulierung muss dringend abgebaut werden“,"Holger Hanselka ist der neue Präsident der Fraunhofer-Gesellschaft. Er spricht über Künstliche Intelligenz, was Deutschland droht – und wie er sich von seinem in die Kritik geratenen Vorgänger unterscheidet.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/fraunhofer-praesident-ueber-kuenstliche-intelligenz-und-was-deutschland-droht-19131606.html
25/08/2023,Unverzichtbare Werkzeuge,"Der Halbleiterhersteller Nvidia hat es dank seiner KI-Chips in kürzester Zeit in eine ganz andere Liga geschafft. Und kann das Wettrennen von Google, Microsoft & Co. entspannt verfolgen.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9125762
24/08/2023,Nvidia-Chef Huang: „Eine neue Computerära hat begonnen“,"Der Chipanbieter Nvidia ist weiter im Höhenflug. Er steigert seine Geschäftsergebnissen deutlich – und spielt an der Börse nun in einer Liga mit Apple, Microsoft und Google.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9123996
23/08/2023,Verhärtete Fronten in Hollywood trotz neuer Angebote von Studios,Die Hollywood-Studios führen wieder Gespräche mit den streikenden Drehbuchautoren. Aber eine Einigung scheint noch in weiter Ferne.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9122679
22/08/2023,Lufthansa lässt ChatGPT buchen,"Startfreigabe für das dritte Start-up aus dem Lufthansa Innovation Hub: Swifty soll Geschäftsreisen vereinfachen – ohne lange Vergleichsübersichten zur Buchung, aber mit Künstlicher Intelligenz.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/lufthansa-laesst-chatgpt-buchen-wie-ki-reisen-vereinfachen-soll-19118565.html
20/08/2023,Das Duell der Chatbots,"Bard von Google und ChatGPT von Open AI liefern sich seit einigen Wochen auch hierzulande einen Wettkampf um die Nutzer. Der große Vergleich zeigt, worin sie sich ähneln – und was sie unterscheidet.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/bard-und-chatgpt-das-duell-der-chatbots-19110079.html
17/08/2023,Wie die KI unsere Cybersicherheit beeinträchtigt,KI ist auch eine mächtige Waffe für Internetkriminelle. Was droht? Und wie können wir uns durch KI davor schützen? Ein Gastbeitrag.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/neue-bedrohungslage-wie-ki-unsere-cybersicherheit-beeintraechtigt-19084610.html
16/08/2023,Große Zweifel an Altmans neuestem Projekt,"ChatGPT-Schöpfer Sam Altman hat mit Worldcoin und der World ID ein neues Projekt. Die Bedenken sind erheblich – nicht nur bei Datenschützern, sondern auch in der Kryptowelt.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/grosse-zweifel-an-altmans-worldcoin-projekt-19097148.html
15/08/2023,Wie der KI-Sieg dem Urheberrecht zusetzt,Nur menschlich erzeugten Texten wird Schutz gewährt. Doch die Unterscheidung von synthetisch erzeugten Werken wird immer schwieriger.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/recht-und-steuern-wie-der-ki-sieg-dem-urheberrecht-zusetzt-19105001.html
15/08/2023,Elon Musk startet TruthGPT,Sein neuer KI-Chatbot soll eine Konkurrenz zu OpenAI darstellen – das Musk ursprünglich mitbegründet hatte.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9098876
14/08/2023,Die „New York Times“ wehrt sich gegen Zugriff durch KI,Große Techkonzerne nutzen journalistische Inhalte gern zur Weiterentwicklung ihrer Programme. Die „New York Times“ hat nun darauf reagiert.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9102472
14/08/2023,„Das Gehalt steht an Nummer eins – auch bei der Gen Z“,"Sebastian Dettmers führt die Stellenplattform Stepstone. Ein Gespräch über drohende „Arbeiterlosigkeit“, anspruchsvolle Bewerber, die Debatte über die Präsenz im Büro – und die Frage nach KI als Jobkiller.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/das-gehalt-steht-laut-stepstone-chef-auch-bei-gen-z-an-nummer-eins-19093936.html
12/08/2023,Aktienkurs von Microsoft sendet Signale der Schwäche,"Der jüngste Aufwärtstrend der Microsoft-Aktie gerät ins Wanken, der Kurs fällt unter seine Hochs zurück. Das verheißt nichts Gutes, sagt die Chart-Kolumne.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/boerse-der-microsoft-kurs-sendet-signale-der-schwaeche-19094172.html
08/08/2023,Zoom darf Kundeninfos für KI-Training nur mit Zustimmung nutzen,Der Videokonferenzdienst ist in der Pandemie stark gewachsen und hat viele Nutzer gewonnen. Doch nun zieht Zoom den Unmut vieler Kunden auf sich.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9088172
07/08/2023,Die digitale Zukunft zwischen Dystopie und Utopie,"Der wachsende Einfluss von Daten birgt Gefahren für Demokratie und Gesellschaft. Ein Buch, das aufklärt und Lösungsansätze sucht.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9086670
05/08/2023,Krypto für alle – die neue Weltwährung,Im Berliner Einkaufszentrum Alexa kann man sich per Iris-Scan für Sam Altmans neue Kryptowährungsplattform Worldcoin anmelden. Warum machen Leute das? Ein Ortsbesuch.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9079531
05/08/2023,Ein Land kämpft für seine freien Medien,"In Kanada gilt der „Online News Act“. Er besagt, dass Onlinekonzerne für Medieninhalte zahlen müssen. Meta hat darauf die kanadische Presse ausgesperrt, Google will folgen – eine Herausforderung der Demokratie.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9081219
05/08/2023,Plötzlich Terroristin,"Wenn KI im Lebenslauf herumpfuscht, kann das rufschädigend werden. Das hat eine ehemalige EU-Abgeordnete selbst erlebt.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9081444
03/08/2023,Softbank-Tochter könnte größter Tech-Börsengang seit Uber werden,"Wenn der Chipdesigner Arm im September an die Börse geht, rechnet Besitzer Softbank mit einer Bewertung von bis zu 70 Milliarden Dollar. Für Aktionäre wäre es eine Wette auf die Künstliche Intelligenz.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9077310
02/08/2023,Sprich mit mir!,"Wo die KI als Mitarbeiterin genannt wird: Das Magazin „human“ will Führungskräften die Scheu vor Künstlicher Intelligenz nehmen. Das beginnt zäh. Aber dann erfahren wir, wieso sich die KI Fahrradfahren nicht vorstellen kann.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9073841
29/07/2023,"Wie die KI lernt, eine Antilope zu erkennen","Im Biologicum der Universität Frankfurt lernen Schüler, wie Verhaltensbiologen arbeiten. Sie werten das Video einer Nacht im Kronberger Opel-Zoo aus und trainieren Künstliche Intelligenz darauf, ein Tier zu identifizieren.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/schuelerlabor-wie-ki-lernte-eine-antilope-zu-erkennen-19056018.html
28/07/2023,Wie Kinder programmieren lernen,"Digitale Kenntnisse und Fähigkeiten werden immer wichtiger. Doch wie schaffen es vor allem Kinder und Jugendliche, sich dem Coden zu nähern? Ein Weg besteht darin, es einfach selbst einmal zu versuchen.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/wie-kinder-programmieren-lernen-koennen-open-roberta-scratch-co-19053375.html
27/07/2023,Halluzinierende Sprachflüsterer,Neue Spracherkenner arbeiten mit dem KI-System Whisper und liefern erstaunliche ­Ergebnisse. Wie ChatGPT neigen sie aber auch zu Spinnereien.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/spracherkennungs-apps-whisperboard-und-aiko-im-test-19053501.html
27/07/2023,Die Deutschen fürchten die Künstliche Intelligenz,"Die meisten Menschen wissen wenig über Künstliche Intelligenz. Vielen ist schon der Bregriff unsympathisch. Entsprechend überwiegt oft die Skepsis, wenn über Chancen und Risiken diskutiert wird.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/allensbach-warum-deutsche-die-ki-fuerchten-19060081.html
25/07/2023,Google verdient deutlich mehr – Aktienkurs steigt um bis zu 8 Prozent,Die amerikanischen Technologiekonzerne legen nach Entlassungen solide Ergebnisse vor. Und sprechen viel über Künstliche Intelligenz.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9059090
25/07/2023,Wann KI-Modelle unbedenklich sind,Unternehmen können die KI-Modelle von Open AI für ihre Dienste nutzen. Nicht einmal der Datenschutz macht da Probleme.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/wann-ki-modelle-unbedenklich-sind-19058109.html
24/07/2023,Warum ChatGPT so schlecht rechnet,"Manche haben Angst, dass KI-Modelle nach der Weltherrschaft streben könnten. Fakt ist aber: Noch haben sie teilweise Probleme, bis vier zu zählen.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/warum-chatgpt-so-schlecht-in-mathe-ist-problem-der-shortcuts-19051243.html
24/07/2023,ChatGPT bisher ohne Effekt auf Suchmaschinen,Bing und Microsoft Edge verfügen dank ChatGPT neuerdings über einen digitalen Co-Piloten. Auf den Suchmaschinenmarkt scheint das keine Auswirkungen zu haben  – bei den Browsern sieht es anders aus.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8998575
22/07/2023,Europa hängt sich selbst ab,Die EU hat Sorgen vor neuer Technik und misstraut Unternehmen aus anderen Demokratien. So wird Europa nicht zukunftsfähig.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/was-fiona-scott-morton-und-die-dsgvo-gemeinsam-haben-19049679.html
21/07/2023,Künstliche Intelligenz soll besser gekennzeichnet werden,Mehrere große Anbieter Künstlicher Intelligenz aus Amerika wollen entsprechende Inhalte mit einem Wasserzeichen deutlich kennzeichnen. Auch der Schutz personenbezogener Daten steht auf der Agenda.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9049479
20/07/2023,Drei-Tage-Woche dank ChatGPT?,"Wie verändert KI die Arbeitswelt? Das Potential ist riesig, die Entwicklung rasant, sagen Experten. Doch derzeit dominiert Unsicherheit.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9047236
19/07/2023,Apple entwickelt offenbar Konkurrenz für ChatGPT,"Apple hat eine Konkurrenzsoftware zu bestehenden KI-Systemen entwickelt, die bereits von Mitarbeitern getestet wird. Wann sie öffentlich wird, steht aber noch nicht fest.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9045771
18/07/2023,Microsoft kündigt Bing Chat für Unternehmen an,"Der amerikanische Softwarekonzern baut das Angebot für Unternehmen aus: Ein Chatbot, der auf Künstlicher Intelligenz basiert, soll sicher mit sensiblen Daten umgehen.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9042276
17/07/2023,Hessisch babbeln mit dem Bot,"Mundart ist die Seele der Sprache, deshalb sollten auch Chatbots sie beherrschen, meint der KI-Enthusiast Alain Knorr. Eine Test-Plauderei endet allerdings im Unverständnis: Dass Menschen Schneebälle essen, kann der Bot nicht verstehen.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9038393
13/07/2023,Mensch und Maschine im Atelier,"Mit Künstlicher Intelligenz neue Welten schaffen: Das Basler Haus der elektronischen Künste zeigt in einer sehenswerten Ausstellung, wie vernetzte Kreativität aussehen kann – und bleibt optimistisch.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9028473
13/07/2023,„Ein Diebstahl in noch nie da gewesenem Ausmaß“,"Kalifornische Anwälte verklagen den ChatGPT-Entwickler Open AI, seinen Partner Microsoft und Google und fordern „Datendividenden“ in Milliardenhöhe. Sie werfen den Unternehmen Diebstahl von Daten in großem Stil vor – und wehren sich gegen Kritik.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/klage-gegen-chatgpt-entwickler-open-ai-datendiebstahl-in-grossem-stil-19028437.html
13/07/2023,Google bringt Bard nach Deutschland,Bislang war Googles ChatGPT-Alternative nicht offiziell in Europa verfügbar. Das ändert sich jetzt. Gleichzeitig fügt der Konzern neue Funktionen hinzu.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9029746
11/07/2023,Der künstliche Fondsmanager kommt,Milliardenbeträge besser investieren: Die Künstliche Intelligenz soll jetzt auch die Geldanlage revolutionieren – Blackrock & Co. arbeiten schon daran.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-als-fondsmanager-naechste-revolution-beim-anlegen-von-geld-19018579.html
08/07/2023,Mein Coach ist ein Computer,ChatGPT und Co könnten berufliches Coaching revolutionieren. Aber funktioniert das wirklich? Selbstversuch eines Beratungsgesprächs mit einer KI.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/berufliches-coaching-mit-chatgpt-selbstversuch-eines-beratungsgespraechs-19018300.html
07/07/2023,Wer kontrolliert die Medizin-Algorithmen?,"Datengiganten wie ChatGPT erobern auch die Medizin. Wie geht das, wenn persönliche Daten im Spiel sind? Auf der Nobelpreisträgertagung in Lindau wurde über Transparenzregeln diskutiert.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/gesundheitsdaten-wer-kontrolliert-die-medizin-algorithmen-19013058.html
06/07/2023,Wie KI den MSCI-World schlägt,Aktienauswahl nur durch eine Maschine? Bei der Fondsgesellschaft Acatis funktioniert das erstaunlich gut. Die Unternehmen für ihren Fonds wählt eine KI aus: Apple bleibt dabei auf der Strecke.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/wie-eine-ki-hoehere-renditen-als-der-msci-world-etf-erzielt-19012751.html
05/07/2023,Aleph Alpha rüstet im Vertrieb auf,Das KI-Start-up Aleph Alpha hat seinen neuen Vertriebschef bei Google abgeworben. Ramin Mirza soll die Internationalisierung vorantreiben – und sieht das Unternehmen für den Wettbewerb mit Microsoft und Co. gewappnet,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9010163
04/07/2023,Welche Rolle KI an Schulen spielen soll,Das hessische Kultusministerium hat einen Leitfaden für Lehrer zum Einsatz Künstlicher Intelligenz an Schulen erarbeitet. Er gibt auch konkrete Hilfestellungen.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9010740
04/07/2023,Wenn Menschen für Maschinen schreiben,"Werden irgendwann alle Texte von KI geschrieben sein? Mitnichten! Es gibt gute Gründe, warum auch künftig Menschen Texte produzieren müssen.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.9008402
02/07/2023,Wie KI das Radio übernimmt,"Die Firma Audiotainment Südwest, zu der Big FM und RPR1 gehören, will im Sommer mit KI-Radio beginnen. Sie sieht sich als Pionier. Doch es gibt eine solche Station schon. Es hat nur keiner gemerkt.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/kuenstliche-intelligenz-uebernimmt-das-radioprogramm-19002158.html
30/06/2023,Wie kann man ChatGPT nur in der Schule einsetzen?,Die Lehrer Bob Blume und Patrick Bronner nutzen KI im Unterricht. Die Bildungsexperten Gottfried Böhme und Ralf Lankau kritisieren das. Wir haben die Kontrahenten zum Streitgespräch gebeten.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8988652
29/06/2023,Wie Quantencomputer die Grenzen des Berechenbaren verschieben,"Alle reden gerade über Künstliche Intelligenz. Doch auch auf einem anderen Feld ist der IT-Fortschritt so groß, dass bald kaum einer daran vorbeikommen wird. Ein Gastbeitrag.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/wie-quantencomputer-das-internet-sicherer-mache-koennten-18988964.html
24/06/2023,Krypto-Befürworter sehen Chancen für Blockchain in Künstlicher Intelligenz,"Jüngste Klagen der US-Behörden haben Zweifel über die Zukunft von Kryptowährungen aufkommen lassen. Krypto-Enthusiasten sind jedoch überzeugt, dass Blockchain helfen kann, die KI transparenter und dezentraler zu machen.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8988073
21/06/2023,"„Wir sind hierzulande dabei, vieles zu verspielen“","Deutschland und die Digitalisierung: Das ist wahrlich keine Erfolgsgeschichte. Der neue und der alte Präsident des Digitalverbandes Bitkom erklären, was da alles falsch läuft – und was nicht.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/bitkom-was-bei-deutschlands-digitalisierung-falsch-laeuft-18977631.html
19/06/2023,Die Künstliche Intelligenz wird gerade gewaltig überschätzt,Sogar renommierte Fachleute warnen vor der KI – und vergleichen deren Risiken mit denen von Atomwaffen. Warum das zu weit geht. Und welche Grenzen diese Technologie nun einmal hat. Ein Gastbeitrag.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/warum-die-ki-von-heute-gewaltig-ueberschaetzt-wird-18972748.html
19/06/2023,ChatGPT in der Schule ist Zeitverschwendung,"ChatGPT ist ein Werkzeug für Menschen, die automatisierte Prozesse verstehen und einordnen können, sagt Digitalkritiker Ralf Lankau. Für den Unterricht sieht er keinerlei Potential, aber eine große Gefahr.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8969496
15/06/2023,Für das Metaverse müssen die Netze schneller werden,"Künstliche Intelligenz, virtuelle Welten und der Andrang auf den Cloud-Plattformen lassen den Datenverkehr weiter wachsen. Der Betreiber von Europas größtem Internetaustauschknoten in Frankfurt sieht sich dafür gewappnet.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8964142
15/06/2023,Ja nicht auffallen beim Abituraufsatz,Saša Stanišićs Experiment beim Deutschabitur 2019 hat eine der sonderbarsten Textsorten der Gegenwartsliteratur hervorgebracht. In Zeiten von ChatGPT hält es eine wichtige Lehre für den Deutschunterricht bereit.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/welche-lehren-stani-i-s-schul-experiment-liefern-kann-18963554.html
14/06/2023,ChatGPT bricht der Schule das Rückgrat,"Über Nutzen und Gefahr von ChatGPT wird kontrovers diskutiert. In der Schule ist die Sache eindeutig, meint unser Autor: KI ruiniert das Motivationsgefüge des herkömmlichen Unterrichts. Ein Gastbeitrag.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-im-unterricht-chatgpt-bricht-der-schule-das-genick-18960365.html
13/06/2023,KI-Systeme sind ungefähr so intelligent wie der Durchschnitts-Amerikaner,"Unternehmer, Robotik-Spezialist und Fan von Elon Musk: Andreas Dripke zeichnet nach, wie Sebastian Thrun von Solingen aus den Weg ins Silicon Valley gefunden hat.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8937574
13/06/2023,„Mark Zuckerberg tut mir leid“,"Frances Haugen wurde als Whistleblowerin zum Albtraum für Facebook. Sie spricht über die Isolation ihres Ex-Chefs und warnt, dass Twitters Übernahme durch Elon Musk auch bei Meta Spuren hinterlassen könnte.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/facebook-whistleblowerin-frances-haugen-ueber-mark-zuckerbergs-isolation-18959367.html
11/06/2023,Die Macht der Maschine erforschen!,"Die aktuellen Entwicklungen in der KI-Forschung werfen eine Vielzahl von Fragen auf. Die Herausforderung ist nun, diese in einen systematischen Zusammenhang zu bringen. Ein Gastbeitrag.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/kuenstliche-intelligenz-die-diskussion-um-die-sprachmodelle-18952365.html
08/06/2023,Mit Chips in den Billionenklub,Jensen Huang hat Nvidia an die Spitze der Halbleiterindustrie geführt. Sein persönliches Vermögen soll 30 Milliarden Dollar übersteigen. Die Euphorie um Künstliche Intelligenz führt Nvidia nun noch in eine ganz neue Dimension.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/nvidia-chef-huang-mit-chips-in-den-billionenklub-18945983.html
07/06/2023,„Roboter wollen kein Trinkgeld“,"In New York eröffnet das erste Café, in dem ein Roboter hinter der Theke steht. Seine Betreiber beteuern, er sei kein Jobkiller.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8946081
07/06/2023,Viele Beschäftigte fürchten Job-Verlust durch KI,Übernimmt in Zukunft Künstliche Intelligenz viele Jobs? Einer Studie der Unternehmensberatung Boston Consulting Group zufolge treibt die Sorge eine Menge Arbeitnehmer um. DGB-Chefin Fahimi gibt sich dagegen betont entspannt.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8947560
07/06/2023,„Deutschland hinkt hoffnungslos hinterher“,Die Ökonomin und „Wirtschaftsweise“ Monika Schnitzer fordert einen frühen Einstieg in den Informatikunterricht. Das könne auch bei der Integration von Migranten helfen.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/monika-schnitzer-deutschland-hinkt-bei-informatik-hinterher-18941179.html
06/06/2023,„Wir haben Open AI früher als viele andere entdeckt“,"Bain arbeitet mit dem ChatGPT-Unternehmen Open AI zusammen. Bain-Deutschlandchef Walter Sinn spricht über die Aufregung in den Chefetagen, den wachsenden Beratermarkt und die Flaute im Private-Equity-Geschäft.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/bain-deutschlandchef-walter-sinn-wir-stellen-450-mitarbeiter-ein-18942980.html
05/06/2023,Apple wagt sich ins Metaversum,Der Konzern hat ein Modell für virtuelle Welten  entwickelt. Das Gerät könnte die  wichtigste Neuheit  seit Langem werden – und wird ziemlich teuer sein.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8943290
05/06/2023,Die Künstliche Intelligenz und ihr Mordmotiv,"Die Software, die immer schlauer wird, könnte uns Menschen auslöschen, heißt es. Was ist dran an der Warnung vor künstlicher Intelligenz?",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-koennte-die-menschen-ausloeschen-was-ist-an-der-warnung-dran-18941103.html
05/06/2023,Aleph Alpha führt neue Generation Künstlicher Intelligenz ein,"Das Heidelberger Start-up Aleph Alpha kündigt eine verbesserte Variante seiner KI-Modelle an. Die soll nicht nur bessere Antworten liefern – sondern vor allem erklären können, auf welchen Quellen diese basieren.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8940867
05/06/2023,"Nein, die KI wird uns nicht auslöschen",Derzeit warnen sogar renommierte Fachleute und bekannte Unternehmer dramatisch vor KI. Sie sprechen sogar von einem „Auslöschungsrisiko“ und vergleichen KI mit Atomwaffen. Was da dran ist? Eher wenig.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/darum-ist-die-ki-weniger-gefaehrlich-als-sie-dargestellt-wird-18936969.html
05/06/2023,Ein Elchtest für Künstliche Intelligenz,Die EU will Unternehmen zur umfassenden Kontrolle Künstlicher Intelligenz verpflichten. Prüfkonzerne wittern ein lukratives Geschäftsmodell – und bringen sich in Stellung.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/eu-will-unternehmen-zur-kontrolle-kuenstlicher-intelligenz-verpflichten-18940924.html
04/06/2023,„Ein letztes Buch ohne KI-Hilfe“,"Er kann sich vorstellen, zusammen mit einem Computerprogramm zu schreiben: Fünf Fragen an Leif Randt, der in Bad Homburg den Hölderlin-Preis erhält.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/noch-ein-letztes-buch-ohne-ki-assistenz-fuenf-fragen-an-leif-randt-18937914.html
03/06/2023,„Wir wollen keine neuen Wesen mit Gefühlen“,"Im Affective Computing sollen Computer den Umgang mit Emotionen lernen. Die Philosophin Eva Weber-Guskar spricht darüber, was das heißt und wo Grenzen liegen sollten.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/affective-computing-wir-wollen-keine-neuen-wesen-mit-gefuehlen-18919890.html
03/06/2023,Das Institut der großen Antworten,"Ob Klima, Corona oder Künstliche Intelligenz: An der Oxford Martin School kommt niemand vorbei, der sich für die wichtigen Fragen der Zeit interessiert.",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8869247
03/06/2023,Wie man Computern Emotionen beibringt,"Wer Menschen verstehen und mit ihnen umgehen will, muss ihre Gefühle verstehen und Empathie zeigen. Computer werden darin immer besser.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/affective-computing-wie-man-computern-emotionen-beibringt-18919889.html
02/06/2023,Wer besitzt schon eine Stimme?,"Künstliche Intelligenz erweckt nicht nur Musiklegenden zum Leben, sondern bringt auch aufgelöste Bands wieder zusammen. Damit stellen sich neue ethische Fragen  – etwa die, ob man alles von Harry Styles singen lassen darf.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-in-der-musikindustrie-wie-sie-aufgeloeste-bands-wieder-vereint-18933987.html
01/06/2023,Und es hat Boom gemacht,Der Aufstieg des Chipherstellers Nvidia zum Billionenkonzern zeigt: Künstliche Intelligenz hat eine Goldgräberstimmung ausgelöst – von der viele Unternehmen schon profitieren.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/chiphersteller-nvidia-wird-dank-ki-zum-billionenkonzern-18932317.html
01/06/2023,„Verglichen mit der Wasserstoffbombe ist KI mehr als harmlos“,"Prominente Fachleute der Künstlichen Intelligenz warnen vor einem „Auslöschungsrisiko“ für die Menschheit. Der deutsche KI-Pionier Jürgen Schmidhuber widerspricht – und erklärt, welche Gefahren wirklich drohen und worauf es nun ankommt.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-pionier-verglichen-mit-wasserstoffbombe-mehr-als-harmlos-18932077.html
01/06/2023,Finde ein Kürzel für „Künftige Insolvenz“,Werden uns Computer erst verblöden und dann ersetzen? Oder beruht die Angst vor lernenden Maschinen auf einem Missverständnis ihrer Arbeitsweise?,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-welche-aengste-vor-der-technologie-wirklich-begruendet-sind-18931823.html
31/05/2023,KI-Assistenten sind definitiv eine Disruption in der Bildung,"Enkelejda Kasneci hat an der Technischen Universität München einen Tutor auf KI-Basis entwickelt, der bei der Verbesserung von Deutschaufsätzen hilft. Welche Zukunft hat Künstliche Intelligenz an den Schulen?",Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8911332
31/05/2023,"„Wenn diese Technologie schiefgeht, dann richtig.“","Das „Risiko einer Auslöschung durch KI“ stehe auf einer Stufe mit Pandemien und Atomkriegen, so der CEO von OpenAI und Macher von ChatGPT Samuel Altman. Vor dem US-Kongress sprach er sich daher für eine Regulierung aus.",Frankfurter Allgemeine,Germany,https://www.faz.net/suche/ki-angst-wenn-diese-technologie-schiefgeht-dann-richtig-18931710.html
30/05/2023,Künstliche Intelligenz als „Auslöschungsrisiko“ für die Menschheit,Eine Gruppe von Wissenschaftlern und Managern vergleicht die Risiken von KI mit Atomkriegen. Die Warnung hat auch Sam Altman von Open AI unterschrieben.,Frankfurter Allgemeine,Germany,https://www.faz.net/premiumContent?contentId=1.8929453
29/05/2023,Sieben Sorgen wegen Künstlicher Intelligenz,Computer können so viel wie nie zuvor. Das wird manchem unheimlich. Hier kommen die wichtigsten Ängste im Überblick – und ein paar hoffnungsvolle Antworten.,Frankfurter Allgemeine,Germany,https://www.faz.net/suche/die-grosse-angst-vor-kuenstlicher-intelligenz-18922167.html
