date,title,header,medium,country,link
15/08/2023,"Neu bei WELT – OK, KI?!","Was folgt auf ChatGPT? Wie rettet Künstliche Intelligenz Leben auf dem Schlachtfeld? Und: Können Chatbots Kinder unterrichten? Antworten auf diese Fragen geben wir in unserem neuen Zukunfts-Podcast. Dafür sprechen wir mit prominenten Gästen aus Tech, Politik und Wirtschaft.",Die Welt,Germany,https://www.welt.de/podcasts/ok-KI/article244590584/Neuer-Podcast-ueber-Kuenstliche-Intelligenz-OK-KI-Der-Zukunftspodcast-von-WELT.html
15/08/2023,Macht ChatGPT 5 das Weltwissen endgültig verfügbar?,"Am Hasso-Plattner-Institut werden die KI-Ingenieure von morgen ausgebildet – Ralf Herbrich lehrt dort. Im Podcast erklärt er, was Künstliche Intelligenz mit Klimawandel zu tun hat – und warum seine Studenten eine Grundbegeisterung für das Bauen künstlicher Gehirne mitbringen.",Die Welt,Germany,https://www.welt.de/podcasts/ok-KI/article244481300/Kuenstliche-Intelligenz-studieren-Ein-Professor-erklaert-was-im-KI-Studium-passiert-und-was-das-mit-Klima-zu-tun-hat-Podcast.html
15/08/2023,"Brauchen wir Informatiker an der Kriegsfront, Herr Markson?","Auf die Künstliche Intelligenz des Datenunternehmens Palantir setzen deutsche Kriminalbehörden genauso wie die ukrainische Armee. Wie man mit Hilfe von KI kämpft und ob Kampfroboter humaner als Menschen sind, erklärt Palantirs Europa-Sicherheits-Chef Christoph Markson im Podcast.",Die Welt,Germany,https://www.welt.de/podcasts/ok-KI/article244560238/Ueber-Palantir-Kuenstliche-Intelligenz-autonome-Waffen-und-den-Ukrainekrieg-Podcast.html
15/08/2023,"„Vielleicht ist es gar nicht so schlimm, bestimmte Dinge zu verlernen“","Wie verändert KI das Wesen der Welt und die Stellung des Menschen darin? Philosophin Rebekka Reinhard hat mit „human“ das erste Magazin gegründet, das sich komplett der künstlichen Intelligenz widmet. Im Podcast erklärt sie, wie wir der Versuchung widerstehen, unser Denken, Fühlen und Handeln bequem an der Garderobe abzugeben.",Die Welt,Germany,https://www.welt.de/podcasts/ok-KI/article246884588/Philosophin-Rebekka-Reinhard-ueber-Kuenstliche-Intelligenz-Vielleicht-ist-es-gar-nicht-so-schlimm-bestimmte-Dinge-zu-verlernen.html
15/08/2023,Haben Sie genügend Kraft und Einfluss für einen großen Wurf bezüglich KI?,"Wie schaffen es Europa und Deutschland, sich im Hinblick auf künstliche Intelligenz gegen die Supermächte USA und China zu behaupten? In dieser Folge erklärt Verkehrsminister Wissing, ob er ChatGPT für eine Risikotechnologie hält und warum Regulierung Beständigkeit gewährleistet.",Die Welt,Germany,https://www.welt.de/podcasts/ok-KI/article245351744/Verkehrsminister-Volker-Wissing-Haben-Sie-genuegend-Kraft-und-Einfluss-fuer-einen-grossen-Wurf-bezueglich-KI-Podcast.html
15/08/2023,Kann KI die Deutsche Bahn retten?,"Die Bahn setzt auf Künstliche Intelligenz; in Stuttgart etwa fahren täglich 17 S-Bahnen mehr, weil AI-Systeme mitplanen. Und KI-Kameras auf Brücken scannen deutschlandweit den Zustand von ICEs. Ob das reicht, darüber spricht DB-Vorständin Daniela Gerd tom Markotten im Podcast.",Die Welt,Germany,https://www.welt.de/podcasts/ok-KI/article244921712/Kann-KI-die-Deutsche-Bahn-retten-Wie-sprechende-Schienen-die-Bahn-puenktlich-und-den-Kunden-gluecklich-machen-sollen-Podcast.html
15/08/2023,Wird Heilbronn das Silicon Valley Europas?,"Moritz Gräter managt eines der spektakulärsten Projekte für künstliche Intelligenz in Europa: Den Innovation Park Artifical Intelligence in Heilbronn. Im Podcast erklärt er, welche Puzzlestücke es braucht, um ein solches Innovations-Ökosystem entstehen zu lassen und warum er auf KI-Entwicklungen setzt, die auf den Grundfesten europäischer Werte basieren.",Die Welt,Germany,https://www.welt.de/podcasts/ok-KI/article245240098/KI-Wird-Heilbronn-das-Silicon-Valley-Europas-Podcast.html
15/08/2023,Vorstellungsgespräche trainieren – So gut funktioniert der KI-Simulator im Test,Die Angst vor dem „Totalausfall“ beim Vorstellungsgespräch kennen viele. Mithilfe eines neuen Simulators können sich Jobsuchende nun von einer künstlichen Intelligenz interviewen lassen. Trotz Verbesserungsspielraum hilft die Anwendung bei einem zentralen Problem durchaus weiter.,Die Welt,Germany,https://www.welt.de/wirtschaft/gruenderszene/article246896236/Bewerbungsgespraech-So-gut-funktioniert-der-KI-Simulator-im-Test.html
14/08/2023,Was den Journalismus im Zeitalter von KI erwartet,"Wer etwas über das gespaltene Verhältnis von Medien und Technologie lernen möchte, der sollte sich mit der aktuellen Debatte über Künstliche Intelligenz beschäftigen. Jahrelang hätten Verleger das Internet auf den Mond geschossen. Jetzt haben sie die Zeichen der Zeit erkannt.",Die Welt,Germany,https://www.welt.de/kultur/medien/article246371680/Kuenstliche-Intelligenz-Was-den-Journalismus-im-Zeitalter-von-KI-erwartet.html
09/08/2023,„Gedankenkontrolle ist in einem nie dagewesene Sinne möglich“,"Droht die Demokratie zu einer Diktatur der Mehrheit zu werden? Das befürchtet der Künstler Christopher Kulendran Thomas. Wer wissen will, wohin das Big-Tech-Zeitalter treibt, müsse sich mit einem verdrängten Bürgerkrieg beschäftigen.",Die Welt,Germany,https://www.welt.de/kultur/plus246697064/Kunst-Gedankenkontrolle-ist-in-einem-nie-dagewesene-Sinne-moeglich.html
09/08/2023,"„Digitale Feudalherren bestimmen, worüber wir sprechen“","Silicon Valley und Chinas KP haben dasselbe Menschenbild, sagt der Politologe Giuliano da Empoli. Der psychologischen Unterwerfung können wir nur entgehen, wenn wir uns radikal auf Andersdenkende einlassen. Das wird immer schwerer.",Die Welt,Germany,https://www.welt.de/kultur/plus246807710/Giuliano-da-Empoli-Digitale-Feudalherren-bestimmen-worueber-wir-sprechen.html
09/08/2023,Zuckerbergs gefährliche Gratis-KI,Meta stellt seine künstliche Intelligenz frei zur Verfügung – sogar gegenüber China. Wirtschaftlich könnte der Facebook-Konzern von dem Schritt profitieren und den Markt aufmischen. Doch zugleich könnte Meta damit die dunklen Seiten der KI entfesseln.,Die Welt,Germany,https://www.welt.de/wirtschaft/plus246642282/Mark-Zuckerberg-Meta-verschenkt-KI-Modell-und-alarmiert-Sicherheitsexperten.html
08/08/2023,So will Google die Herausforderung durch ChatGPT kontern,"Er ist Googles „Herr der Suchmaschine“, dem Bereich, in dem das Unternehmen fast sein ganzes Geld verdient. Nun muss Prabhakar Raghavan mitansehen, wie Microsoft dem erfolgsverwöhnten Konzern bei der künstlichen Intelligenz die Show stiehlt. Im Interview erklärt er, wie er kontern will.",Die Welt,Germany,https://www.welt.de/wirtschaft/plus243720317/ChatGPT-So-will-Google-die-Herausforderung-durch-Microsoft-kontern.html
02/08/2023,"„Meine Sorge ist, dass künftig Ärzte der KI grundsätzlich immer glauben werden“",Schon immer führte technischer Fortschritt zum Wandel von Berufsbildern. Durch den Einsatz von KI vollzieht sich dieser aber in einem bislang nicht gekannten Tempo. Die Vorsitzende des Ethikrates sieht „große gesellschaftliche Herausforderung“.,Die Welt,Germany,https://www.welt.de/wissenschaft/plus246648234/Kuenstliche-Intelligenz-Meine-Sorge-ist-dass-kuenftig-Aerzte-der-KI-grundsaetzlich-glauben-werden.html
02/08/2023,"Wenn die KI die Hausarbeit schreibt – das dürfen Studenten, und das nicht",Selber schreiben oder schreiben lassen? KI-Programme wie ChatGPT können die Hausarbeit an der Uni sehr erleichtern. Doch was ist erlaubt und was nicht? Darauf sollten Studenten bei der Nutzung von KI achten.,Die Welt,Germany,https://www.welt.de/wirtschaft/webwelt/article246448574/ChatGPT-an-der-Uni-Was-bei-KI-im-Studium-erlaubt-ist-und-was-nicht.html
02/08/2023,KI kann ein Heiratsschwindler sein – lieben kann sie nicht,"Einer Künstlichen Intelligenz menschliches Bewusstsein zuzuschreiben, ist eine romantische Fehlannahme. Vielmehr projizieren Menschen ihre narzisstischen Fantasien auf diese Wunderleistung der Technik – und verlieren dabei ihre nüchterne Urteilsfähigkeit. Das birgt Gefahren.",Die Welt,Germany,https://www.welt.de/debatte/kommentare/article246605070/Kuenstliche-Intelligenz-Sie-kann-ein-Heiratsschwindler-sein-lieben-kann-sie-nicht.html
02/08/2023,Hier verdienen IT-Fachkräfte am besten,"Nicht erst durch den Megatrend Künstliche Intelligenz sind IT-Fachkräfte besonders stark gefragt. WELT zeigt eine Gehaltstabelle, erklärt, welche Bereiche für Software-Entwickler besonders attraktiv sind – und wo sich in Deutschland am meisten verdienen lässt.",Die Welt,Germany,https://www.welt.de/wirtschaft/karriere/plus246538786/Gehalt-Hier-verdienen-IT-Fachkraefte-am-meisten.html
01/08/2023,"7 Zitate, 3 hat ChatGPT erfunden – erkennst du sie?","Wer oder was einen Text geschrieben hat, ist immer schwerer zu erkennen. Vor allem beim Bot ChatGPT, auf den jetzt schon 100 Millionen Menschen im Monat zurückgreifen. Zeit für uns, zu beweisen, dass wir dessen Sätze noch entlarven können!",Die Welt,Germany,https://www.welt.de/kmpkt/article243553087/KI-Quiz-7-Zitate-3-hat-ChatGPT-erfunden-erkennst-du-sie.html
01/08/2023,Microsofts Internet-Explorer-Trick funktioniert noch einmal,Nach dem Nachfrage-Boom für das Büro-Programm Teams steht Microsoft jetzt im Fokus der EU-Wettbewerbshüter. Viel zu befürchten hat der US-Konzern nicht. Der Streit könnte stattdessen zum Symbol für das System hinter Microsofts Erfolg werden.,Die Welt,Germany,https://www.welt.de/wirtschaft/article246636250/Beschwerde-gegen-Teams-Microsofts-Internet-Explorer-Trick-funktioniert-noch-einmal.html
26/07/2023,13.500 Dollar Dividende pro Jahr – was hinter der neuen Grundeinkommen-Idee steckt,OpenAI-Gründer Sam Altman hat den Worldcoin auf den Markt gebracht. Mit einem Digital-Ausweis könnten sich Nutzer weltweit als Mensch identifizieren – und in Zukunft ein universelles Krypto-Grundeinkommen beziehen. Doch nicht alle nehmen ihm die Weltverbesserer-Idee ab.,Die Welt,Germany,https://www.welt.de/wirtschaft/article246581082/Worldcoin-Das-steckt-hinter-der-Idee-von-OpenAI-Gruender-Sam-Altman.html
24/07/2023,Wenn „Geschwätzigkeit“ zum Problem wird,Das Expertenwissen von KI-Systemen ist mittlerweile mit dem von erfahrenen Ärzten vergleichbar. Doch reicht das bereits für einen Einsatz am Patienten? Eine Studie untersuchte nun die Antworten des Medizin-Chatbots Med-Palm und glich ihn mit Menschen ab.,Die Welt,Germany,https://www.welt.de/wissenschaft/plus246479842/KI-und-Medizin-Wenn-die-Geschwaetzigkeit-des-Chatbots-zum-Problem-wird.html
19/07/2023,„KI ist das große Ding. Sie wird alles verändern“,"Bill McDermott führt seit 2019 den Softwarehersteller ServiceNow – und hat Umsatz und Börsenwert seitdem verdoppelt. Im Interview erklärt er den Erfolg, der auch mit Künstlicher Intelligenz zu tun hat. KI sei „das große Ding“, versichert McDermott. Doch nicht alle werden profitieren.",Die Welt,Germany,https://www.welt.de/wirtschaft/plus246441464/ServiceNow-Chef-McDermott-KI-ist-das-grosse-Ding-Sie-wird-alles-veraendern.html
19/07/2023,Autoren protestieren wegen kostenloser Nutzung ihrer Werke für KI,"Sie befinden sich bereits im Streik: Schauspieler und Drehbuchautoren in den USA, die auf Regelungen beim Einsatz von Künstlicher Intelligenz pochen. Nun stimmen auch Schriftsteller in den Protest ein. In einem offenen Brief fordern mehr als 8000 Unterzeichner Kompensation.",Die Welt,Germany,https://www.welt.de/kultur/article246477654/Kuenstliche-Intelligenz-Autoren-protestieren-wegen-kostenloser-Nutzung-ihrer-Werke-fuer-KI.html
19/07/2023,"„Natürlich werden Jobs wegfallen, andere entstehen. Das nennt man Fortschritt“","Robert Habeck besichtigt bei seiner Sommerreise auch das vielversprechendste deutsche KI-Start-up Aleph Alpha. Die künstliche Intelligenz werde in alle Lebensbereiche eindringen, glaubt der Wirtschaftsminister. Und die gesellschaftlichen Konflikte womöglich verschärfen.",Die Welt,Germany,https://www.welt.de/wirtschaft/article246336568/KI-Natuerlich-werden-Jobs-wegfallen-andere-entstehen-Das-nennt-man-Fortschritt.html
17/07/2023,"„Das wird alles verändern, alles“","Entwickelt die Künstliche Intelligenz bald ein Bewusstsein? Und was tut sie dann? Der Forscher Christian Bauckhage sagt, die Entwicklung der kommenden fünf Jahre werde „alles in den Schatten stellen, was wir vorher gesehen haben“ – und zwar in der Geschichte der Menschheit.",Die Welt,Germany,https://www.welt.de/kultur/plus244412220/Kuenstliche-Intelligenz-und-ChatGPT-Das-wird-alles-veraendern-alles.html
17/07/2023,Am Horizont zeichnet sich nichts Geringeres ab als das Ende des Kapitalismus,"Die Bedrohung durch eine erweiterte KI ist sehr ernst. Sie wird den Kapitalismus so sehr verändern, dass uns am Ende nur die Wahl zwischen zwei Systemen bleibt: einer neuen Form des Kommunismus oder ein unkontrollierbares Chaos.",Die Welt,Germany,https://www.welt.de/kultur/plus244773852/KI-Am-Horizont-zeichnet-sich-etwas-ab-das-Ende-des-Kapitalismus.html
14/07/2023,US-Verbraucherschutz-Behörde nimmt ChatGPT ins Visier,"Weil der Chatbot in seiner kurzen Geschichte schon diverse, teils rufschädigende Falschmeldungen herausgegeben hat, interessiert sich jetzt auch die Verbraucherschutz-Behörde der USA für ChatGPT. Entwickler OpenAI wurde ein umfangreicher Fragenkatalog zugestellt.",Die Welt,Germany,https://www.welt.de/vermischtes/weltgeschehen/article246382162/Laut-Medien-US-Verbraucherschutz-Behoerde-nimmt-ChatGPT-ins-Visier.html
14/07/2023,Sagt der IQ-Wert wirklich etwas über die Intelligenz aus?,"Ob jemand hochbegabt ist, kann gemessen werden – was das aber ist, lässt sich nicht so leicht beantworten. Was Intelligenz in Zeiten von KI bedeutet und warum man nicht zwingend für immer schlau oder dumm bleibt.",Die Welt,Germany,https://www.welt.de/iconist/partnerschaft/article244854440/Intelligenz-Sagt-der-IQ-Wert-wirklich-etwas-ueber-die-Intelligenz-aus.html
12/07/2023,„Die Realität verstehen“ – Musk gründet Start-up für künstliche Intelligenz,Tesla- und Twitter-Chef Elon Musk hat ein eigenes Start-up zur Entwicklung künstlicher Intelligenz gegründet. Die Firma heuert Mitarbeiter von anderen KI-Firmen an. Der Milliardär hatte zuvor mehrfach vor den Gefahren durch die neue Technologie gewarnt.,Die Welt,Germany,https://www.welt.de/wirtschaft/article246364552/Elon-Musk-gruendet-Start-up-fuer-Kuenstliche-Intelligenz.html
10/07/2023,Bis zu 733.000 Euro – Bei diesen Top-Jobs zahlt sich KI-Erfahrung aus,"Wer über Erfahrung im Umgang mit künstlichen Intelligenzen wie ChatGPT verfügt, ist zunehmend gefragt. Eine Auswertung von US-Stellen zeigt jetzt, welche Unternehmen besonders nach Mitarbeitern mit KI-Kenntnissen suchen – und welche Top-Gehälter sie zahlen.",Die Welt,Germany,https://www.welt.de/wirtschaft/plus246193542/KI-Bis-zu-733-000-Euro-Bei-diesen-Jobs-zahlt-sich-KI-Erfahrung-aus.html
10/07/2023,Die Vordenker schrecken selbst zurück – wie bei der Atombombe,"Die künstliche Intelligenz hat eine wahrhaft beunruhigende Gemeinsamkeit mit der Atombombe. Sogar die Schöpfer warnen jetzt vor ihr. 1945 kamen die Warnungen zu spät. Sollte man die KI abschalten, bevor sie die ganze Menschheit abschaltet?",Die Welt,Germany,https://www.welt.de/kultur/plus246195814/Kuenstliche-Intelligenz-Wie-bei-der-Atombombe.html
07/07/2023,ChatGPT-Entwickler warnen vor Aussterben der Menschheit durch KI,Künstliche Intelligenz entwickelt sich mit rasanter Geschwindigkeit. Die Spitzen des ChatGPT-Anbieters OpenAI warnen: Die enorme Macht der „Superintelligenz“ könnte zum Aussterben der Menschheit führen. Ein Forschungsteam soll Kontrollmöglichkeiten aufzeigen.,Die Welt,Germany,https://www.welt.de/wirtschaft/article246243336/ChatGPT-Entwickler-warnen-vor-Aussterben-der-Menschheit-durch-KI.html
06/07/2023,Verhinderter Queen-Attentäter chattete mit Künstlicher Intelligenz,"Ein damals 19-Jähriger hatte sich schuldig bekannt, am 25. Dezember 2021 einen Angriff auf die Queen geplant zu haben. Im Prozess vor dem Londoner Strafgerichtshof Old Bailey wurde nun bekannt, dass er vorher tagelang tausende Nachrichten mit dem Chatbot „Sarai“ ausgetauscht hatte.",Die Welt,Germany,https://www.welt.de/vermischtes/article246254906/Grossbritannien-Verhinderter-Queen-Attentaeter-chattete-mit-Kuenstlicher-Intelligenz.html
03/07/2023,Am Ende wird der Megaphallus lecker gegrillt,"Was kommt dabei raus, wenn ein Dutzend bekiffter, pornosüchtiger Teenager, die zu viel „South Park“ geglotzt haben, Chat GPT um ein Theaterstück bittet? Vielleicht ein bisschen sowas, wie jetzt in Offenbach und Frankfurt auf der Bühne zu sehen ist.",Die Welt,Germany,https://www.welt.de/kultur/article246170374/Festival-Theater-der-Welt-Am-Ende-wird-der-Riesenpimmel-lecker-gegrillt.html
29/06/2023,Jobverlust durch ChatGPT und Co.? Diese Berufe sind vor KI besonders sicher,"Künstliche Intelligenzen wie der Chatbot ChatGPT könnten in Zukunft viele Aufgaben in der Arbeitswelt übernehmen, prophezeien Experten. Weltweit könnten sogar 300 Millionen Arbeitsplätze gefährdet sein. Welche Jobs sind in Gefahr, welche überleben und welche profitieren sogar?",Die Welt,Germany,https://www.welt.de/wirtschaft/karriere/bildung/plus246063824/Jobverlust-durch-ChatGPT-und-Co-Diese-Berufe-sind-vor-KI-besonders-sicher.html
28/06/2023,Wenn die KI sich selbst zitiert,"Dass ChatGPT mit jedem Zyklus besser werde, ist ein Irrglaube. Denn die künstliche Intelligenz bezieht ihr Wissen aus dem Internet. Dort aber spuken immer mehr Texte herum, die selbst von KIs stammen. Der Kurzschluss hat schon einen US-Juristen vor Gericht gebracht.",Die Welt,Germany,https://www.welt.de/kultur/plus246006704/Kuenstliche-Intelligenz-Wenn-die-ChatGPT-sich-selbst-zitiert.html
27/06/2023,Der Drahtseil-Act,"Die EU will Künstliche Intelligenz regulieren. Doch der sogenannte „AI-Act“ steht vor einem Dilemma: Verbietet er zu viel, könnte Europa technisch abgehängt werden. Eine andere Gefahr allerdings ist kaum weniger real: biometrische Überwachung und Social-Scoring durch die Hintertür.",Die Welt,Germany,https://www.welt.de/kultur/plus245835918/KI-regulieren-Der-Drahtseil-Act-der-EU.html
27/06/2023,"Der Radiosender, der aus der Retorte kommt",Radiomoderatoren kann man lieben oder hassen – aber könnte ihren Job auch eine Künstliche Intelligenz übernehmen? Und im Plauderton Meldungen aus der Region vorlesen und Musiktitel ansagen? Ein deutscher Radiosender probiert es aus.,Die Welt,Germany,https://www.welt.de/kultur/medien/article246083322/BigFM-Der-Radiosender-aus-der-KI-Retorte.html
27/06/2023,"Schneller finden, gezielter behandeln",Künstliche Intelligenz ist beim Erkennen und bei der Therapie von Krebs oft schon geübte Praxis. Bei der Behandlung von Tumoren spielt sie eine immer größere Rolle. Forscher erkunden neue Anwendungsgebiete.,Die Welt,Germany,https://www.welt.de/sonderthemen/medizin-der-zukunft/article245959100/Kuenstliche-Intelligenz-Forscher-erkunden-neue-Anwendungsgebiete.html
23/06/2023,Gegenpol zu den USA und China – Dieses Start-up will eine KI für Europa bauen,Mistral aus Paris will eine Künstliche Intelligenz bauen. Das Start-up könnte damit ein Gegengewicht zu KI-Unternehmen aus den USA und China bilden. Investoren ist das bereits Millionen wert. Das hat vor allem mit dem Gründerteam zu tun.,Die Welt,Germany,https://www.welt.de/wirtschaft/gruenderszene/article245891156/Mistral-Gegenpol-zu-den-USA-und-China-Dieses-Start-up-will-eine-KI-fuer-Europa-bauen.html
22/06/2023,"„Es kommt darauf an, wofür China oder Russland ein GPT-5 einsetzten würden”","Der deutsche KI-Weltstar Bernhard Schölkopf warnt Deutschland und Europa davor, den Anschluss bei der Zukunftstechnologie zu verlieren. Die Welt stehe womöglich erst am Anfang der Entwicklung von Künstlicher Intelligenz – und die berge nicht zuletzt auch reale Gefahren.",Die Welt,Germany,https://www.welt.de/wirtschaft/plus245809272/KI-Es-kommt-darauf-an-wofuer-China-oder-Russland-ein-GPT-5-einsetzten-wuerden.html
21/06/2023,KI-Revolution frisst Unmengen Strom – bremst Deutschland seine Position bald aus?,Das Training künstlicher Intelligenz ist extrem energieaufwendig – innovative Technologien sollen den ökologischen Fußabdruck von ChatGPT und Co. zunehmend verringern. Eine neue Regulierung allerdings könnte den Bau weiterer KI-Rechenzentren in Deutschland blockieren.,Die Welt,Germany,https://www.welt.de/wirtschaft/plus245796990/ChatGPT-und-Co-KI-frisst-Unmengen-Strom-bremst-Deutschland-seine-Position-bald-aus.html
20/06/2023,Deutschland vor einem gigantischen Produktivitätsschub,"Künstliche Intelligenz ist derzeit das Überthema. Und doch unterschätzen viele, welche revolutionäre Kraft ihr innewohnt. Ein aktueller McKinsey-Report zeigt nun, welch immenser Produktivitätsschub auch auf Deutschland zukommt – und welche Jobs und Branchen besonders profitieren.",Die Welt,Germany,https://www.welt.de/wirtschaft/plus245847072/Kuenstliche-Intelligenz-Deutschland-vor-gigantischem-Produktivitaetsschub.html
16/06/2023,Wie mein Instinkt mich zum KI-Gegner machte,"Niemand weiß, wohin die künstliche Intelligenz uns führen wird. Klar aber ist, wozu sie neigt: die Herrschenden noch mächtiger zu machen. Sie wird Instrumente hervorbringen, die autoritären Staaten bei der Überwachung ihrer Untertanen helfen. Die Zeit, das abzuwenden, läuft bereits ab.",Die Welt,Germany,https://www.welt.de/debatte/kommentare/article245823682/George-Soros-Wie-mein-Instinkt-mich-zum-KI-Gegner-machte.html
15/06/2023,Verbraucherschützer warnen vor Massen gefälschter Online-Rezensionen durch KI,"Sie sind kaum von echten Bewertungen zu unterscheiden: Durch Künstliche Intelligenz könnten immer mehr falsche Nutzerprofile und Rezensionen in Umlauf gebracht werden. Das Problem: Bei durch KI-Programmen erstellten Bewertungen versagt womöglich Software, die Fälschungen herausfiltert.",Die Welt,Germany,https://www.welt.de/wirtschaft/article245867588/KI-Verbraucherschuetzer-warnen-vor-Massen-gefaelschter-Online-Rezensionen.html
13/06/2023,Auch Sixt und Hipp betroffen – das wahre Ausmaß der Cyber-Attacken,Hackerangriffe können für Unternehmen fatale Folgen haben. Die meisten erfolgreichen Cyber-Attacken kommen nie ans Tageslicht. Nun offenbart eine repräsentative Umfrage den tatsächlichen Umfang der Angriffe. Die deutsche Wirtschaft ist indes besonders bedroht.,Die Welt,Germany,https://www.welt.de/wirtschaft/article245821184/Sixt-Hipp-und-Co-Schaden-in-Milliardenhoehe-Das-wahre-Ausmass-der-Cyber-Attacken.html
13/06/2023,Jeder Vierte hat Angst vor der KI – und in diesen Jobs besteht Grund dafür,"Jeder Vierte Deutsche hat laut neuer Umfrage Angst vor Job-Einschnitten durch die Integration von künstlicher Intelligenz. Experten hingegen rechnen vorwiegend mit positiven Effekten für den Jobmarkt. Allerdings zeichnet sich ab, welche Tätigkeiten schnell ersetzbar sein werden.",Die Welt,Germany,https://www.welt.de/wirtschaft/plus245776864/Jeder-Vierte-hat-Angst-vor-der-KI-und-in-diesen-Jobs-besteht-Grund-dafuer.html
13/06/2023,„Künstliche Intelligenz wird nie unsere Seele erfassen“,"Seit ihrer Erfolgsserie „Fleabag“ ist Phoebe Waller-Bridge als Drehbuchautorin wie Schauspielerin ein Star. Jetzt spielt sie die Patentochter von Indiana Jones. Ein Gespräch über die Gefahren von ChatGPT, schlechten Feminismus und, warum der Tod von James Bond clever war.",Die Welt,Germany,https://www.welt.de/iconist/partnerschaft/article245813756/Phoebe-Waller-Bridge-Kuenstliche-Intelligenz-wird-nie-unsere-Seele-erfassen.html
13/06/2023,Wie predigt Künstliche Intelligenz? Kirchentag gibt Anworten,Mit Hilfe von Künstlicher Intelligenz lassen sich Abi-Aufgaben lösen und sogar Uni-Abschlussprüfungen bestehen. Viele Menschen sind jedoch verunsichert. Und jetzt soll KI auch noch in der Kirche predigen?,Die Welt,Germany,https://www.welt.de/newsticker/dpa_nt/infoline_nt/Politik__Inland_/article245767578/Wie-predigt-Kuenstliche-Intelligenz-Kirchentag-gibt-Anworten.html
09/06/2023,Anwälte in New York vor Gericht – KI hatte Präzedenzfälle erfunden,"Es ging um eine Klage gegen eine Fluggesellschaft: Zwei Anwälte verwiesen im Verfahren auf frühere Urteile, die es gar nicht gab. Das KI-Programm ChatGPT hat sie sich einfach ausgedacht. Jetzt stehen dafür die Anwälte vor Gericht.",Die Welt,Germany,https://www.welt.de/vermischtes/article245768312/ChatGPT-Anwaelte-in-New-York-vor-Gericht-KI-hatte-Praezedenzfaelle-erfunden.html
06/06/2023,Vorbild Nvidia-Aktie – das sind die nächsten 850-Prozent-Kandidaten,"Der nächste Boom gehört der Künstlichen Intelligenz. Halbleiter-Konzern Nvidia gilt hier als wichtigster Lieferant für den digitalen Goldrausch. Doch die Aktie ist inzwischen hoch bewertet. Da lohnt sich der Blick auf vier andere Chip-Konzerne, die beim KI-Boom ganz vorn dabei sind.",Die Welt,Germany,https://www.welt.de/wirtschaft/webwelt/plus245662930/KI-Vorbild-Nvidia-Aktie-das-sind-die-naechsten-850-Prozent-Kandidaten.html
31/05/2023,Diese Wette macht Nvidia zum Billionenkonzern,"Die Kursrallye von Nvidia, die das Unternehmen in den Billionen-Dollar-Klub vorstoßen lässt, bringt Anleger zum Jubeln. Auslöser ist vor allem das Vertrauen von CEO Jensen Huang auf den Boom der künstlichen Intelligenz. Der Konzern setzt auf Technik, die der von Konkurrenten überlegen ist.",Die Welt,Germany,https://www.welt.de/wirtschaft/webwelt/plus245616212/Nvidia-Diese-Wette-macht-Nvidia-zum-Billionenkonzern.html
30/05/2023,Metas neue KI-Offensive offenbart Europas gefährliche Hardware-Lücke,"Am Donnerstag präsentierte der Facebook-Konzern Meta seinen neuen KI-Chip. Die aktuelle Offensive zeigt besonders eindrücklich, warum die Hardware für Künstliche Intelligenz so wichtig ist – und wieso die geplante EU-Regulierung viel zu kurz greift.",Die Welt,Germany,https://www.welt.de/wirtschaft/article245428886/Facebook-Konzern-Meta-Neue-KI-Offensive-offenbart-Europas-gefaehrliche-Hardware-Luecke.html
25/05/2023,Wovor sogar die Schöpfer Angst haben,"Führende KI-Entwickler beschwören ein Szenario, in dem sich ihre Schöpfung gegen sie erhebt – bis hin zur Auslöschung der Menschheit. Der KI-Experte Daniel Privitera warnt dringend davor, diese Gefahr zu unterschätzen.",Die Welt,Germany,https://www.welt.de/kultur/plus245358646/Kuenstliche-Intelligenz-Wovor-sogar-die-Schoepfer-Angst-haben.html
25/05/2023,180 Milliarden Dollar über Nacht – jetzt zahlt sich Nvidias KI-Wette aus,Die Quartalszahlen des US-Chipherstellers fielen deutlich besser aus als erwartet. Seit Jahren konzentriert sich der Konzern auf Spezialchips zu Training und Nutzung von Künstlicher Intelligenz – nun hat Nvidia einige Rekorde gebrochen.,Die Welt,Germany,https://www.welt.de/wirtschaft/article245537368/Nvidia-180-Milliarden-Dollar-ueber-Nacht-jetzt-zahlt-sich-die-KI-Wette-aus.html
24/05/2023,„Für einen starken Rechtsstaat brauchen wir gut ausgebildete Juristen“,"Seit 1869 hat sich die juristische Ausbildung hierzulande kaum verändert, beklagen Kritiker wie die Politikerin Ria Schröder – und fordern eine umfassende Reform. Wegen der Globalisierung, Digitalisierung und KI seien nun andere Fähigkeiten bei Juristen gefragt.",Die Welt,Germany,https://www.welt.de/regionales/hamburg/article245492580/Ria-Schroeder-Juristen-muessen-Vorreiter-sein-um-dem-Recht-Geltung-zu-verschaffen.html
