date,title,header,medium,country,link
24/02/2023,Opinion: ChatGPT Heralds an Intellectual Revolution,Generative artificial intelligence presents a philosophical and practical challenge on a scale not experienced since the start of the Enlightenment.,Wall Street Journal,USA,https://www.wsj.com/articles/chatgpt-heralds-an-intellectual-revolution-enlightenment-artificial-intelligence-homo-technicus-technology-cognition-morality-philosophy-774331c6
01/05/2023,Corporate ChatGPT Applications Grow Despite Legal Scrutiny,"German online fashion retailer Zalando decided not to share customer data to train ChatGPT’s algorithm, privacy chief Jan Wittrodt said",Wall Street Journal,USA,https://www.wsj.com/articles/corporate-chatgpt-applications-grow-despite-legal-scrutiny-991f9a1c
22/08/2023,Microsoft Now Playing the Very Long Game With Activision,"Giving up game streaming is a big concession, but the Xbox maker won’t be shut out of the cloud",Wall Street Journal,USA,https://www.wsj.com/business/media/microsoft-now-playing-the-very-long-game-with-activision-602e55e6
29/08/2023,Former Qualcomm CEO to Lead Company Powering Apple’s Satellite-Text Service,Globalstar also hires other executives from startup founded by Paul Jacobs,Wall Street Journal,USA,https://www.wsj.com/business/telecom/former-qualcomm-ceo-to-lead-company-powering-apples-satellite-text-service-7134d7dc
08/07/2023,"In Battle With Microsoft, Google Bets on Medical AI Program to Crack Healthcare Industry","Google is testing an artificial-intelligence program trained to expertly answer medical questions, racing against rivals including Microsoft to translate recent AI advances into products that would be used widely by clinicians.",Wall Street Journal,USA,https://www.wsj.com/articles/in-battle-with-microsoft-google-bets-on-medical-ai-program-to-crack-healthcare-industry-bb7c2db8
06/04/2023,Google Search to Include Chat AI,"Google plans to add conversational artificial-intelligence features to its flagship search engine, Chief Executive Officer Sundar Pichai said, as it deals with pressure from chatbots such as ChatGPT and wider business issues.",Wall Street Journal,USA,https://www.wsj.com/articles/google-ceo-sundar-pichai-says-search-to-feature-chat-ai-2fa0f54c
04/02/2023,"AI Tech Enables Industrial-Scale Intellectual-Property Theft, Say Critics","Grzegorz Rutkowski has studied the great masters of texture and light—Caravaggio, Rembrandt, Vermeer—and his ability to mimic their techniques has made him an in-demand painter of fantastical beasts and landscapes for the videogame industry.",Wall Street Journal,USA,https://www.wsj.com/articles/ai-chatgpt-dall-e-microsoft-rutkowski-github-artificial-intelligence-11675466857
08/03/2023,"Startup by Former Apple Executives Partners With OpenAI, Microsoft","Humane to launch its first product this spring, with patents suggesting it may be a wearable device",Wall Street Journal,USA,https://www.wsj.com/articles/startup-by-ex-apple-executives-raises-100-million-partners-with-openai-microsoft-4eae0570
22/04/2023,"The Secret History of AI, and a Hint at What’s Next","If you’re worried that artificial intelligence will transform your job, insinuate itself into your daily routines, or lead to wars fought with lethal autonomous systems, you’re a little late—all of those things have already come to pass.",Wall Street Journal,USA,https://www.wsj.com/articles/the-secret-history-of-ai-and-a-hint-at-whats-next-428905de
18/03/2023,The Technology Skills Every Employee Should Have Today,"In today’s workplace, just knowing the basics of Word and Excel won’t cut it anymore.",Wall Street Journal,USA,https://www.wsj.com/articles/technology-skills-employees-should-have-fdc6c0ba
04/06/2023,"Bearish Bets Against S&P 500 Are Surging, Despite Love for Big Tech",Index would be negative for the year without the contribution of seven big tech companies,Wall Street Journal,USA,https://www.wsj.com/articles/bearish-bets-against-s-p-500-are-surging-despite-love-for-big-tech-506cacc
31/01/2023,Mangled Voice-to-Text Messages Are Embarrassing Users,"Instead of typing on a keyboard, Michele Nieves writes social-media posts with her mouth—for better or worse.",Wall Street Journal,USA,https://www.wsj.com/articles/mangled-voice-to-text-message-fails-are-embarrassing-users-11675178572
02/05/2023,"As Generative AI Gets Hotter, KKR Bets on Keeping Data Centers Cool","Investment firm will acquire CoolIT Systems, maker of systems designed to prevent computing hardware from overheating",Wall Street Journal,USA,https://www.wsj.com/articles/as-generative-ai-gets-hotter-kkr-bets-on-keeping-data-centers-cool-d3d62cc7
15/09/2022,Biotech May Be the Next U.S.-China Battleground,Investors in Chinese biotech—and perhaps their U.S. clients too—should be prepared for a rough ride,Wall Street Journal,USA,https://www.wsj.com/articles/biotech-may-be-the-next-u-s-china-battleground-11663231969
02/03/2023,Apple Blocks Update of ChatGPT-Powered App,iPhone maker asks email app with AI-language capabilities to set a 17-and-older age restriction,Wall Street Journal,USA,https://www.wsj.com/articles/apple-blocks-update-of-chatgpt-powered-app-as-concerns-grow-over-ais-potential-harm-c4ca9372
07/07/2023,Companies Are Drowning in Too Much AI,"IT sellers are rolling out an avalanche of new generative AI features, leaving CIOs overwhelmed and workers confused",Wall Street Journal,USA,https://www.wsj.com/articles/companies-are-drowning-in-too-much-ai-1c27c003
26/02/2023,Opinion: How ChatGPT’s AI Will Become Useful,It still needs to go through new versions and have its flaws exposed to be good.,Wall Street Journal,USA,https://www.wsj.com/articles/ais-not-useful-yet-but-it-will-be-chatgpt-artificial-intelligence-robots-microsoft-bing-chatbot-elder-care-tyrell-corporation-self-driving-tesla-technology-a1a27df0
29/06/2023,Are You a Wine Geek?,"It’s a trendy term, but what does true geekery entail? To find out, our wine columnist consulted sommeliers, oenophiles and even an AI chatbot.",Wall Street Journal,USA,https://www.wsj.com/articles/are-you-a-wine-geek-fc7e8222
29/01/2023,DOJ Antitrust Chief Began Confronting Google Years Ago,Jonathan Kanter is a longtime legal adversary to the internet company,Wall Street Journal,USA,https://www.wsj.com/articles/doj-suit-to-break-up-google-was-years-in-the-making-for-antitrust-chief-11675000334
21/05/2023,Opinion: AI’s Education Revolution,Khan Academy is using ChatGPT to bring one-on-one teaching to scale.,Wall Street Journal,USA,https://www.wsj.com/articles/ais-education-revolution-khan-academy-tutor-animation-schools-5aec9a5e
22/06/2023,Consultants Emerge as Early Winners in Generative AI Boom,"Lacking in-house know-how, companies are turning to outside experts for help putting ChatGPT-like tools to work",Wall Street Journal,USA,https://www.wsj.com/articles/consultants-emerge-as-early-winners-in-generative-ai-boom-8df71d38
25/01/2023,Professors Turn to ChatGPT to Teach Students a Lesson,Last month a professor at Weber State University in Utah asked a new artificial-intelligence chatbot to write a tweet in his voice.,Wall Street Journal,USA,https://www.wsj.com/articles/professors-turn-to-chatgpt-to-teach-students-a-lesson-11674657460
12/04/2023,The 25 Questions You Need to Ask Yourself Now That ChatGPT Is Here,"Last year was when artificial intelligence appeared to come into its own, with seemingly magical bots creating images, answering questions, even writing literature.",Wall Street Journal,USA,https://www.wsj.com/tech/ai/ai-questions-to-ask-yourself-e54d7c89
13/07/2023,Google’s Bard AI Chatbot Adds More Languages to Take On ChatGPT,Latest version to also include a privacy hub for all users,Wall Street Journal,USA,https://www.wsj.com/articles/googles-bard-ai-chatbot-adds-more-languages-to-take-on-chatgpt-a2acfc5b
28/09/2022,Business Groups Sue CFPB Over Antidiscrimination Guidelines,Lawsuit marks latest legal battle between industry and Biden regulators,Wall Street Journal,USA,https://www.wsj.com/articles/business-groups-sue-cfpb-over-antidiscrimination-guidelines-11664372702
22/06/2023,Judge Sanctions Lawyers Who Filed Fake ChatGPT Legal Research,Lawyers who sued over alleged airline injury relied on fake cases generated by artificial-intelligence tool,Wall Street Journal,USA,https://www.wsj.com/articles/judge-sanctions-lawyers-who-filed-fake-chatgpt-legal-research-9ebad8f9
29/08/2023,Double Acquisition Highlights How Legal Industry Is Slowly Embracing AI,Legal technology vendor Reveal uses AI and analytics tools to help the legal discovery process,Wall Street Journal,USA,https://www.wsj.com/articles/double-acquisition-highlights-how-legal-industry-is-slowly-embracing-ai-4a1e042c
27/02/2023,When You Bare Your Soul in a Text and the Response Is a Thumbs-Up,Apple’s ’tapback’ messaging response icons don’t all mean the same thing to everyone,Wall Street Journal,USA,https://www.wsj.com/articles/apple-imessage-reactions-confusion-9ecd588
31/05/2023,Stocks Slide With Focus on Potential Rate Hike,Major indexes all close lower as economic concerns linger,Wall Street Journal,USA,https://www.wsj.com/articles/global-stocks-markets-dow-news-05-31-2023-91f8ac0c
27/04/2023,Europe to ChatGPT: Disclose Your Sources,"Makers of artificial-intelligence tools such as ChatGPT would be required to disclose copyright material used in building their systems, according to a new draft of European Union legislation slated to be the West’s first comprehensive set of rules governing the rollout of AI.",Wall Street Journal,USA,https://www.wsj.com/articles/europe-to-chatgpt-disclose-your-sources-863ef330
16/10/2022,"What Will Satellite-Connected Phones Do for Us? Not Much, for Now",New tech in smartphones promises users an ’always connected’ experience. But there are limits.,Wall Street Journal,USA,https://www.wsj.com/articles/satellite-phones-consumers-11665778187
19/03/2023,A Venture Capitalist Imagines What Generative AI Will Change,Martin Casado of Andreessen Horowitz predicts the marginal cost of creating content will be close to zero. But it’s anybody’s guess what that will mean.,Wall Street Journal,USA,https://www.wsj.com/articles/venture-capitalist-martin-casado-what-generative-ai-will-change-c3143190
31/08/2022,"Sorry, I Missed Your Text: Messaging Is the New Email",Me: Coffee next week?,Wall Street Journal,USA,https://www.wsj.com/articles/sorry-i-missed-your-text-messaging-is-the-new-email-11661917283
05/05/2023,Slack’s New CEO Brings Generative AI to the Workplace Conversation,Messaging app hopes new AI features and more integration with Salesforce will resonate with business users,Wall Street Journal,USA,https://www.wsj.com/articles/slacks-new-ceo-brings-generative-ai-to-the-workplace-conversation-af053233
13/06/2023,The Awkward Partnership Leading the AI Boom,"Microsoft and OpenAI’s partnership is one of the hottest tie-ups in tech right now. The relationship has also produced conflict and confusion behind the scenes, according to people familiar with the matter.",Wall Street Journal,USA,https://www.wsj.com/articles/microsoft-and-openai-forge-awkward-partnership-as-techs-new-power-couple-3092de51
08/03/2023,Enterprise Tech Firms Push Further Into Generative AI,Microsoft and Salesforce this week unveiled plans to integrate ChatGPT maker OpenAI’s technology into their business-software apps,Wall Street Journal,USA,https://www.wsj.com/articles/enterprise-tech-firms-push-further-into-generative-ai-7c977e10
28/04/2023,Opinion: Forget AI: The Administrative State Is a Bad Algorithm,Microsoft trustbusters and EPA regulators show chatbots aren’t the only ones who ‘hallucinate.’,Wall Street Journal,USA,https://www.wsj.com/articles/forget-ai-the-administrative-state-is-a-bad-algorithm-microsoft-ftc-ethylene-oxide-chicago-355dc0a4
23/04/2023,Big Tech Depends on AI Shining Through Cloud Haze,"Microsoft, Amazon and Google expected to show another slowdown in cloud growth",Wall Street Journal,USA,https://www.wsj.com/articles/big-tech-depends-on-ai-shining-through-cloud-haze-9640bc92
30/05/2023,"AI Threat Placed on Par With Pandemics, Nuclear War","More than 350 people, including OpenAI and Google executives, sign a statement sounding an alarm about the technology",Wall Street Journal,USA,https://www.wsj.com/articles/ai-threat-is-on-par-with-pandemics-nuclear-war-tech-executives-warn-39105eeb
26/04/2023,PricewaterhouseCoopers to Pour $1 Billion Into Generative AI,"Multiyear investment in U.S. business includes accessing ChatGPT maker OpenAI’s language model, training staff in AI capabilities",Wall Street Journal,USA,https://www.wsj.com/articles/pricewaterhousecoopers-to-pour-1-billion-into-generative-ai-cac2cedd
24/07/2023,Cleaning Up ChatGPT Takes Heavy Toll on Human Workers,"NAIROBI, Kenya—ChatGPT and other new artificial-intelligence chatbots hold the potential to replace humans in jobs ranging from customer-service reps to screenwriters.",Wall Street Journal,USA,https://www.wsj.com/articles/chatgpt-openai-content-abusive-sexually-explicit-harassment-kenya-workers-on-human-workers-cf191483
07/12/2022,How AI That Powers Chatbots and Search Queries Could Discover New Drugs,Natural language processing algorithms like the ones used in Google searches and OpenAI’s ChatGPT promise to slash the time required to bring medications to market,Wall Street Journal,USA,https://www.wsj.com/articles/how-ai-that-powers-chatbots-and-search-queries-could-discover-new-drugs-11670428795
04/06/2023,ETF Providers Rush to Tap Into AI Investing Craze,New actively managed funds give investors broader exposure to artificial intelligence development,Wall Street Journal,USA,https://www.wsj.com/articles/etf-providers-rush-to-tap-into-ai-investing-craze-3ca8e0c2
19/07/2023,Apple’s Next Killer App Is…Voicemail?,New call-screening tools and voice memos mean it’s time once again to speak up,Wall Street Journal,USA,https://www.wsj.com/articles/voicemail-apple-iphone-call-screening-2d2fa77f
25/05/2023,TikTok Is Testing Its Own AI Chatbot Called Tako,"New feature is designed to answer users’ questions, using the kind of AI that powers ChatGPT",Wall Street Journal,USA,https://www.wsj.com/articles/tiktok-is-testing-its-own-ai-chatbot-called-tako-96841d7a
23/06/2023,Directors Approve Contract Deal as Writers’ Strike Continues,New pact was ratified by 87% of Directors Guild of America members,Wall Street Journal,USA,https://www.wsj.com/articles/directors-approve-contract-deal-as-writers-strike-continues-c573d231
28/08/2023,OpenAI Launches Business Version of ChatGPT,New product means the AI startup and its biggest backer are chasing similar clients,Wall Street Journal,USA,https://www.wsj.com/tech/ai/openai-launches-business-version-of-chatgpt-that-competes-with-microsoft-6ea3ff2f
11/04/2023,China Moves to Censor AI,"New rules would hold companies like Alibaba, SenseTime responsible for subversive content produced by their bots",Wall Street Journal,USA,https://www.wsj.com/articles/china-lays-out-strict-rules-for-chatgpt-like-ai-tools-32f70c89
23/02/2023,"Nvidia, Other Chip Companies Race to Cash In on ChatGPT Frenzy",New text-generation tools could add tens of billions of dollars in revenue opportunities,Wall Street Journal,USA,https://www.wsj.com/articles/chip-makers-see-chatgpt-stirring-strong-demand-for-advanced-processors-76f152d1
07/04/2023,Uniqlo’s Parent Company Bets Big on Tiny RFID Chips,"Next-generation self-checkout machines are part of a broader effort to improve the supply chain with radio technology, Fast Retailing CIO Takahiro Tambara says",Wall Street Journal,USA,https://www.wsj.com/articles/uniqlos-parent-company-bets-big-on-tiny-rfid-chips-600b124f
02/02/2023,Opinion: An Automated Andy Kessler?,"No thanks, says this reader.",Wall Street Journal,USA,https://www.wsj.com/articles/chatgpt-ai-automated-andy-kessler-writing-11675288627
12/11/2022,Did a Robot Write This?,"Not this time, but AI is churning out articles, illustrations, fake product reviews and even videos",Wall Street Journal,USA,https://www.wsj.com/articles/can-you-tell-whether-this-headline-was-written-by-a-robot-11668204880
22/01/2023,Opinion: Can ChatGPT Write This Column?,"Not yet, which points to the big question about any technology: Can it scale?",Wall Street Journal,USA,https://www.wsj.com/articles/can-chatgpt-write-this-column-openai-computing-scale-fusion-gene-editing-technology-11674399416
22/08/2023,The Arm IPO Will Test Investors’ AI Conviction,"Now that the artificial-intelligence-driven tech rally has cooled slightly, investors will need to put their money where their mouths are",Wall Street Journal,USA,https://www.wsj.com/tech/ai/arm-ipo-softbank-nasdaq-artificial-intelligence-stocks-8c699371
14/08/2023,What Happens When You Let a Chatbot Plan Your Meals,"Nutritionists advise taking ChatGPT recipes with a grain of salt (and maybe adding a little salt, too)",Wall Street Journal,USA,https://www.wsj.com/tech/ai/chatgpt-artificial-intelligence-recipes-meal-planning-edcd4a71
26/05/2023,"AI Stocks Are Flying, but Don’t Call the Craze a Bubble","Nvidia, other tech stocks have added billions of dollars in market value",Wall Street Journal,USA,https://www.wsj.com/articles/ai-stocks-are-flying-but-dont-call-the-craze-a-bubble-18403c5a
04/08/2023,Amazon Shines During Apple’s Off-Season,"One tech titan snaps its growth slump, while the other remains mired in it",Wall Street Journal,USA,https://www.wsj.com/articles/amazon-shines-during-apples-off-season-7f27fc58
31/01/2023,"ChatGPT Creator Releases Tool to Detect AI-Generated Text, Calls It ‘Unreliable’","OpenAI says tool complements methods educators, employers and others use to determine source of text",Wall Street Journal,USA,https://www.wsj.com/articles/chatgpt-creator-releases-tool-to-detect-ai-generated-text-calls-it-unreliable-11675204820
16/05/2023,What Is ChatGPT? What to Know About the AI Chatbot,OpenAI’s chatbot and Microsoft’s conversational Bing have triggered a new AI race that may reshape the future of work,Wall Street Journal,USA,https://www.wsj.com/articles/chatgpt-ai-chatbot-app-explained-11675865177
30/12/2022,Chatty AI and Protein-Predicting Algorithm Defined the Year in Emerging Tech,OpenAI’s ChatGPT and DeepMind’s AlphaFold AI algorithm hinted at the industry transforming AI-enabled technologies to come,Wall Street Journal,USA,https://www.wsj.com/articles/chatty-ai-and-protein-predicting-algorithm-defined-the-year-in-emerging-tech-11672419460
21/12/2022,ChatGPT Wrote My AP English Essay. I Passed.,"Our columnist went back to high school, this time bringing an AI chatbot to complete her assignments",Wall Street Journal,USA,https://www.wsj.com/articles/chatgpt-wrote-my-ap-english-essayand-i-passed-11671628256
28/04/2023,Opinion: Is Artificial Intelligence Our Forbidden Fruit?,"Peggy Noonan warns us, but we have already tasted the new technology.",Wall Street Journal,USA,https://www.wsj.com/articles/ai-artificial-intelligence-forbidden-fruit-tech-garden-of-eden-20aa3934
21/03/2023,Opinion: Isn’t ChatGPT Redundant?,Poorly researched falsehoods issued with great confidence are hardly a unique offering.,Wall Street Journal,USA,https://www.wsj.com/articles/chat-gpt-false-media-e52b9882
18/05/2023,TikTok Creators Sue Montana Over State’s Ban of Platform,Popular support for TikTok has aided the company before in legal skirmishes in the U.S.,Wall Street Journal,USA,https://www.wsj.com/articles/tiktok-creators-sue-montana-over-states-ban-of-short-video-platform-3a431c18
11/07/2023,Amazon Has a Lot of Pumps to Prime,"Prime Day could give retail side a needed boost, but AWS needs a lift as well",Wall Street Journal,USA,https://www.wsj.com/articles/amazon-has-a-lot-of-pumps-to-prime-343765af
31/03/2023,ChatGPT Banned in Italy Over Data-Privacy Concerns,Privacy order comes as regulatory scrutiny over artificial-intelligence tools grows,Wall Street Journal,USA,https://www.wsj.com/articles/chatgpt-banned-in-italy-over-data-privacy-concerns-4b984e75
21/03/2023,Generative AI Makes Headway in Healthcare,"Providers are tapping ChatGPT technology to summarize patient visits, assist in research",Wall Street Journal,USA,https://www.wsj.com/articles/generative-ai-makes-headway-in-healthcare-cb5d4ee2
27/03/2023,Salesforce’s Benioff Lives to Deal Another Day,"Quelling a proxy challenge buys the cloud-software pioneer time, but pressure to juice its bottom line won’t abate",Wall Street Journal,USA,https://www.wsj.com/articles/salesforces-marc-benioff-lives-to-deal-another-day-4d57de3a
10/08/2023,AI Is Generating Security Risks Faster Than Companies Can Keep Up,Rapid growth of generative AI-based software is challenging business technology leaders to keep potential cybersecurity issues in check,Wall Street Journal,USA,https://www.wsj.com/articles/ai-is-generating-security-risks-faster-than-companies-can-keep-up-a2bdedd4
19/06/2023,"As AI Expands, Consumers Will Still Prefer Some Products Made With a Human Touch",Research suggests how companies can promote their products to tap into people’s desire for uniqueness,Wall Street Journal,USA,https://www.wsj.com/articles/ai-products-marketing-human-made-14a1f7e1
25/04/2023,Google Is All About Cost Control Now,Revenue growth remains sluggish while cost shuffling shines the cloud business’s bottom line,Wall Street Journal,USA,https://www.wsj.com/articles/google-is-all-about-cost-control-now-ab6651a9
28/04/2023,Opinion: Artificial Intelligence Needs Guardrails and Global Cooperation,"Risks abound when the internet becomes a playpen for thousands, perhaps millions, of artificial intelligence systems.",Wall Street Journal,USA,https://www.wsj.com/articles/ai-needs-guardrails-and-global-cooperation-chatbot-megasystem-intelligence-f7be3a3c
10/02/2023,"China’s Baidu Developing Its Own ChatGPT, Joining Global AI Race",Search giant plans to release chatbot powered by artificial intelligence and integrate it into its engine,Wall Street Journal,USA,https://www.wsj.com/articles/baidu-is-developing-its-own-chatgpt-aiming-to-integrate-it-into-search-11675065601
24/03/2023,Google Made the Bard AI Chatbot Boring. On Purpose.,Search giant’s competitor to ChatGPT and Bing is more reserved—and that’s not a bad thing,Wall Street Journal,USA,https://www.wsj.com/articles/google-made-the-bard-ai-chatbot-boring-on-purpose-ab28ae40
04/02/2023,Don’t Be the Parent Who Ghostwrites the Kids’ Texts,"Seeing a child endure drama over group chats is enough to send parents lunging for their kid’s phone. After all, we have the skills to resolve disputes diplomatically, the words to make it all better. If only we could just…",Wall Street Journal,USA,https://www.wsj.com/articles/dont-be-the-parent-who-ghostwrites-the-kids-texts-yes-this-is-a-thing-11675450008
09/03/2023,Don’t Trust an AI Chatbot With All Your Travel Plans Just Yet,Should you trust a bot to plan your next vacation?,Wall Street Journal,USA,https://www.wsj.com/articles/ai-chat-gpt-bing-travel-flights-hotels-b717148e
06/10/2022,TikTok Parent ByteDance Sees Losses Swell in Push for Growth,Social-media giant saw its operating losses more than triple last year to above $7 billion,Wall Street Journal,USA,https://www.wsj.com/business/tiktok-parent-bytedance-sees-losses-swell-in-push-for-growth-11665071238
17/02/2023,Microsoft Defends New Bing After AI Chatbot Offers Unhinged Responses,Software company addresses concerns about search engine powered by the technology behind ChatGPT,Wall Street Journal,USA,https://www.wsj.com/tech/ai/microsoft-defends-new-bing-says-ai-upgrade-is-work-in-progress-3447074d
10/02/2023,Microsoft Adds ChatGPT AI Technology to Bing Search Engine,Software company aims to capitalize on OpenAI investment,Wall Street Journal,USA,https://www.wsj.com/tech/ai/microsoft-adds-chatgpt-ai-technology-to-bing-search-engine-11675793525
16/03/2023,Microsoft Adds the Tech Behind ChatGPT to Its Business Software,"Software company announces an AI upgrade for Word, Excel, PowerPoint, Outlook and Teams",Wall Street Journal,USA,https://www.wsj.com/articles/microsoft-blends-the-tech-behind-chatgpt-into-its-business-software-c79f0e8d
19/07/2023,Microsoft Shows AI Won’t Be a Loss Leader,Software company’s pricing of Copilot AI tool is well above projections,Wall Street Journal,USA,https://www.wsj.com/articles/microsoft-shows-ai-wont-be-a-loss-leader-55949157
26/04/2023,Microsoft Revenue Growth Stays Low as Economic Concerns Hurt Demand,Software firm’s cloud-computing business decelerates as companies become more cautious about spending,Wall Street Journal,USA,https://www.wsj.com/articles/microsoft-msft-q3-earnings-report-2023-66390b7c
17/02/2023,Microsoft Caps New Bing Usage After AI Chatbot Offered Unhinged Responses,Software giant seeks to address concerns about search engine powered by the technology behind ChatGPT,Wall Street Journal,USA,https://www.wsj.com/articles/microsoft-puts-caps-on-new-bing-usage-after-ai-chatbot-offered-unhinged-responses-39c3252f
23/01/2023,Microsoft to Invest Billions in ChatGPT Creator,Software giant to expand use of artificial intelligence in its products,Wall Street Journal,USA,https://www.wsj.com/articles/microsoft-says-it-plans-multibillion-dollar-investment-in-openai-11674483180
09/01/2023,Opinion: Will AI Make Creative Workers Redundant?,Software has turned human language translators into editors. ChatGPT and other programs may do something similar to writers and other artists.,Wall Street Journal,USA,https://www.wsj.com/articles/will-ai-make-creative-workers-redundant-machine-learning-artificial-intelligence-technology-human-art-11673303015
26/12/2022,TikTok Security Dilemma Revives Push for U.S. Control,Some Biden administration officials think TikTok will remain security risk as long as it is owned by Chinese company,Wall Street Journal,USA,https://www.wsj.com/articles/tiktok-security-dilemma-revives-push-for-u-s-control-11672064033
24/01/2023,Companies Tap Tech Behind ChatGPT to Make Customer-Service Chatbots Smarter,"Some businesses are figuring out how to harness the buzzy technology to improve online chat functions, though executives are wary of AI’s tendency to get things wrong",Wall Street Journal,USA,https://www.wsj.com/articles/companies-tap-tech-behind-chatgpt-to-make-customer-service-chatbots-smarter-11674509622
30/05/2023,"To Work Fewer Hours, They Put AI on the Job",Some say generative artificial intelligence will transform the workforce. Many workers say it already has.,Wall Street Journal,USA,https://www.wsj.com/articles/using-ai-shorten-work-day-b7e7126f
21/06/2023,AI Hype Lifts Adobe Above Deal Cloud,"Stock has surged since generative AI announcement, while scrutiny of Figma deal grows",Wall Street Journal,USA,https://www.wsj.com/articles/ai-hype-lifts-adobe-above-deal-cloud-894b8658
30/06/2023,Apple at $3 Trillion Is a Vision Quest,"Stock’s big run comes ahead of expected sales slowdown, reflecting hype over next big thing",Wall Street Journal,USA,https://www.wsj.com/articles/apple-at-3-trillion-is-a-vision-quest-96fa7400
13/05/2023,Do You Hate to Write? These Tech Tools May Help,Stop relying just on Microsoft Word and Google Docs. Other tools can make your writing easier and better.,Wall Street Journal,USA,https://www.wsj.com/articles/writing-tech-tools-help-cd762aec
25/04/2023,Opinion: Artificial Intelligence and the Future of Employment,Students discuss the impact of AI and machine learning for jobs and education.,Wall Street Journal,USA,https://www.wsj.com/articles/artificial-intelligence-and-the-future-of-employment-college-students-education-jobs-ai-d4470007
02/05/2023,Chegg Stock Cut in Half After Warning ChatGPT Is Hurting Growth,Study-materials provider sees an increase in student interest in generative AI,Wall Street Journal,USA,https://www.wsj.com/articles/chegg-stock-nearly-cut-in-half-after-warning-that-chatgpt-is-hurting-growth-98a172cc
24/03/2023,Loophole Allows U.S. Tech Exports to Banned Chinese Firms,"Suppliers can sell to unlisted subsidiaries of companies on Commerce Department list, officials say",Wall Street Journal,USA,https://www.wsj.com/articles/loophole-allows-u-s-tech-exports-to-banned-chinese-firms-b4800164
15/02/2023,Can ChatGPT Recommend Movies? A Film Buff Put It to the Test,"Sure, the AI chatbot can write an essay about Chaucer. We wanted to see whether it had any taste in films.",Wall Street Journal,USA,https://www.wsj.com/articles/can-chatgpt-recommend-movies-a-film-buff-put-it-to-the-test-5e7e6516
29/03/2023,Generative AI Tools Use Custom Data to Power More Business Functions,"Tapping industry-specific data in areas such as financial management or marketing provides an edge in a crowded AI market, analysts say",Wall Street Journal,USA,https://www.wsj.com/articles/generative-ai-tools-use-custom-data-to-power-more-business-functions-2f158dbb
21/07/2023,"White House Says Amazon, Google, Meta, Microsoft Agree to AI Safeguards","Tech companies adopt voluntary guidelines, such as watermarking artificial content",Wall Street Journal,USA,https://www.wsj.com/articles/white-house-says-amazon-google-meta-microsoft-agree-to-ai-safeguards-eabe3680
12/07/2023,"Elon Musk Launches xAI, His New Artificial-Intelligence Company",Tech companies are racing to develop alternatives to ChatGPT,Wall Street Journal,USA,https://www.wsj.com/articles/elon-musk-xai-artificial-intelligence-company-openai-chatgpt-4a6f178a
27/01/2023,Google Tries to Catch Up to Rivals Like  OpenAI as They Release Viral Apps,Tech giant’s invention led to recent breakthroughs in AI chatbots and image programs now being popularized by competitors,Wall Street Journal,USA,https://www.wsj.com/articles/google-tries-to-catch-up-to-rivals-like-openai-as-they-release-viral-apps-11674828418
03/03/2023,Apple Approves ChatGPT-Powered App After Assurance of Content Moderation,Tech giant’s review of email app comes as concerns grow over AI’s potential harm,Wall Street Journal,USA,https://www.wsj.com/articles/apple-approves-chatgpt-powered-app-after-assurance-of-content-moderation-9c82cd7
15/05/2023,AI Spending Will Cloud Chip Slowdown,Tech giants need pricey chips from suppliers such as Nvidia while also watching their costs,Wall Street Journal,USA,https://www.wsj.com/articles/ai-spending-will-cloud-chip-slowdown-1dbf261d
10/02/2023,GE’s Finance Chief Sees Future for AI Across Company’s Business,"Technologies like ChatGPT might find a spot on the shop floor as automation increases, says Carolina Dybeck Happe",Wall Street Journal,USA,https://www.wsj.com/articles/ges-finance-chief-sees-future-for-ai-across-companys-business-11675889833
11/05/2023,Will AI Help Us or Leave Us Behind?,"Technology revolutions usually start with little fanfare. No one woke up one morning in 1760 and shouted, “OMG, the Industrial Revolution has just begun!” Even the Digital Revolution chugged away for many years in the background, with hobbyists cobbling together personal computers to show off at geeky gatherings such as the Homebrew Computer Club, before people noticed that the world was being fundamentally transformed.",Wall Street Journal,USA,https://www.wsj.com/articles/will-ai-help-us-or-leave-us-behind-a1dfa5d3
27/03/2023,Russia Supplies Iran With Cyber Weapons as Military Cooperation Grows,Tehran is receiving advanced surveillance software after providing drones for Ukraine battlefield,Wall Street Journal,USA,https://www.wsj.com/articles/russia-supplies-iran-with-cyber-weapons-as-military-cooperation-grows-b14b94cd
01/08/2023,Artificial Intelligence Is Creating Ethical Dilemmas. How Would You Solve Them?,Tell us what you think about some of the thorniest questions that ChatGPT raises,Wall Street Journal,USA,https://www.wsj.com/arts-culture/books/artificial-intelligence-is-creating-ethical-dilemmas-how-would-you-solve-them-1cf22dc7
05/01/2023,ChatGPT Creator Is Talking to Investors About Selling Shares at $29 Billion Valuation,Tender offer at that valuation would make OpenAI one of the most valuable U.S. startups,Wall Street Journal,USA,https://www.wsj.com/articles/chatgpt-creator-openai-is-in-talks-for-tender-offer-that-would-value-it-at-29-billion-11672949279
21/02/2023,​Microsoft Gets an Early Taste of Search’s Dark Side,Test drives of ChatGPT-powered Bing search engine reveal shortcomings—and likely will cool threat to Google’s position,Wall Street Journal,USA,https://www.wsj.com/articles/microsoft-gets-an-early-taste-of-searchs-dark-side-13eff42b
