date,title,header,medium,country,link
31/08/2023,China gibt ChatGPT-Konkurrenten für Öffentlichkeit frei,ChatGPT bekommt Konkurrenz aus China: Die Regierung gab mehrere Chatbots zur Nutzung frei. Aussichtsreichster Konkurrent ist Ernie von Suchmaschinenbetreiber Baidu.,Die Zeit,Germany,https://www.zeit.de/digital/2023-08/kuenstliche-intelligenz-ki-chatbot-ernie-china-konkurrenz-chat-gpt
30/08/2023,Mehrheit fordert deutlich höhere Ausgaben für Schulen,Die Deutschen halten laut einer Umfrage wenig von der Qualität der Schulen. Sie wünschen sich eine bessere Vergleichbarkeit der Leistungen – und weiterhin Schulnoten.,Die Zeit,Germany,https://www.zeit.de/gesellschaft/schule/2023-08/ifo-bildungsbarometer-schule-qualitaet-abiturpruefungen
29/08/2023,"""Sobald ein Hype da ist, werden Tatsachen gerne verdrängt""","Alle wollen am KI-Boom teilhaben und Gewinne abgreifen. Kurssprünge, vor allem bei Nvidia, verlocken Anfänger zu Investments. So sicher ist die Tech-Aktie wirklich.",Die Zeit,Germany,https://www.zeit.de/geld/2023-08/nvidia-aktie-ki-boom-kurs-investment-risiko
14/08/2023,Hat er ein Monster erschaffen?,"Yann LeCun, KI-Chef bei Facebook, gehört zu den Erfindern moderner künstlicher Intelligenz. Immer mehr Experten halten seine Technologie für eine tödliche Gefahr. Und er?",Die Zeit,Germany,https://www.zeit.de/2023/34/yann-lecun-ki-erfinder-gefahr-technologie
08/08/2023,Zoom will Nutzerdaten nur nach Einwilligung für KI-Training verwenden,"Der Videokonferenzdienst Zoom verwendet Nutzerdaten, um Software mit KI zu trainieren. Nach großer Kritik geht das künftig aber nur noch nach Zustimmung der Nutzer.",Die Zeit,Germany,https://www.zeit.de/digital/datenschutz/2023-08/datenschutz-videokonferenz-zoom-nutzerdaten-kuenstliche-intelligenz-ki-training
08/08/2023,"""Mein Job ist zu 56 Prozent ersetzbar""","Durch Automatisierung könnte selbst ein Teil des Jobs von Andrea Nahles wegfallen. Im Interview erklärt sie, weshalb ihr das keine Angst macht – und keinem machen sollte.",Die Zeit,Germany,https://www.zeit.de/arbeit/2023-08/andrea-nahles-automatisierung-digitalisierung-arbeitsmarkt
04/08/2023,"Führ mich zum Schotter, Chatbot!",Künstliche Intelligenz kann auch Privatanlegern bei der Geldanlage helfen. Sie müssen nur richtig fragen. Steckt im perfekten ChatGPT-Prompt ein Cheatcode für die Börse?,Die Zeit,Germany,https://www.zeit.de/geld/2023-07/chatgpt-plugins-ki-aktien-etfs-portfolio-pilot
27/07/2023,EU-Kommission ermittelt gegen Microsoft wegen Teams-App in Office,"Der Anbieter Slack hat sich beschwert, weil Microsoft Teams zusammen mit Office anbietet. Die EU-Kommission untersucht nun, ob Microsoft unfairen Wettbewerb betreibt.",Die Zeit,Germany,https://www.zeit.de/digital/2023-07/microsoft-teams-office-eu-kommission-slack
25/07/2023,Krypto trifft Grundeinkommen,"Mit der Kryptowährung Worldcoin sollen Menschen beweisen können, dass sie keine KI sind. Sie bekommen dafür sogar Geld geschenkt. Müssen aber ihre Iris scannen lassen.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-07/worldcoin-openai-sam-altman-iris-scan
22/07/2023,Joe Biden appelliert an Verantwortung der Konzerne im Umgang mit KI,"Bei einem Treffen mit IT-Unternehmen mahnt der US-Präsident, KI berge Risiken für Gesellschaft, Wirtschaft und Sicherheit. Die rasche Entwicklung sei ein ""Aha-Erlebnis"".",Die Zeit,Germany,https://www.zeit.de/politik/ausland/2023-07/kuenstliche-intelligenz-joe-biden-technologie-internet-konzerne
21/07/2023,"Was kann die App, die Fotoshootings abschaffen soll?","Auf TikTok hypen Influencer die KI-Fotoapp Remini, die Bewerbungsfotos aufhübschen soll. Erhöht das die Chancen auf einen Job? Zwei Personaler antworten.",Die Zeit,Germany,https://www.zeit.de/digital/mobil/2023-07/remini-tiktok-ki-app-bewerbungsfotos-sexismus
20/07/2023,"""Meine Strategie war, die Mitleidsschiene zu fahren""","Mit ChatGPT kann man schummeln, ohne aufzufallen. Oder nicht? Zwei Studierende und ein Journalist erzählen, warum sie aufgeflogen sind – und was die Strafe war.",Die Zeit,Germany,https://www.zeit.de/campus/2023-07/chatgpt-schummeln-journalist-student-erwischt
14/07/2023,UN-Menschenrechtsrat beschließt Resolution zur KI-Kontrolle,Der Menschenrechtsrat der Vereinten Nationen will künstliche Intelligenz besser kontrollieren. Gerade bei der Datenverarbeitung sollen Menschenrechte geschützt werden.,Die Zeit,Germany,https://www.zeit.de/digital/2023-07/kuenstliche-intelligenz-un-resolution-vereinte-nationen
14/07/2023,US-Behörde leitet Untersuchung gegen ChatGPT-Entwickler ein,Werten die Chatbot-Macher von OpenAI öffentliche Daten aus und verstoßen dabei gegen Gesetze? Dieser Frage geht nun offenbar auch die US-Verbraucherschutzbehörde nach.,Die Zeit,Germany,https://www.zeit.de/digital/2023-07/chatgpt-kuenstliche-intelligenz-usa-verbraucherschutzbehoerde-untersuchung
12/07/2023,Fast jedes zweite deutsche Unternehmen nutzt Clouddienste,Laut einer Umfrage lagert nahezu die Hälfte der deutschen Firmen Speicher- oder Rechenleistung ins Internet aus. Dienstleister nutzen die Technologie besonders häufig.,Die Zeit,Germany,https://www.zeit.de/wirtschaft/unternehmen/2023-07/ifo-institut-cloud-computing
10/07/2023,Hundert Millionen Menschen nutzen bereits Twitterkonkurrent Threads,Die Threads-App von Meta ist seit Anfang Juli in vielen Ländern auf dem Markt und wächst bislang schnell. EU-Bürgerinnen und -bürger können sie noch nicht nutzen.,Die Zeit,Germany,https://www.zeit.de/digital/2023-07/threads-twitter-konkurrent-nutzer
10/07/2023,"""Viele Menschen machen sich zu Recht Sorgen""","Bedroht künstliche Intelligenz die Menschheit? Joe Bidens Ex-Beraterin glaubt, dass sich die Gefahr bannen lässt. Wenn wir uns trauen, die Zukunft zu gestalten.",Die Zeit,Germany,https://www.zeit.de/2023/29/alondra-nelson-kuenstliche-intelligenz-charta
30/06/2023,Schon mal ChatGPT verwendet und damit aufgeflogen?,Beim Schummeln erwischt oder ein unangenehmer Fehler in der Hochzeitsrede: Hast du schon mal ChatGPT verwendet und bist dadurch in eine peinliche Situation geraten?,Die Zeit,Germany,https://www.zeit.de/campus/2023-06/chatgpt-ki-schummel-auffliegen-aufruf
25/06/2023,Ich will ein Rind von dir!,"Smarte Ställe, Melkroboter und Tinder für Tiere: Die Landwirtschaft ist längst digitaler als viele andere Branchen. Selbst die Partnersuche für Kühe erfolgt per App.",Die Zeit,Germany,https://www.zeit.de/2023/27/digitalisierung-rinderzucht-optibull-app-landwirtschaft
14/06/2023,EU droht Google mit Teilverkauf von Anzeigengeschäft,Nach Auffassung der EU-Kommission hat Google seine marktbeherrschende Stellung in der Onlinewerbung missbraucht. Einen Teil seiner Dienste müsse es deshalb abtreten.,Die Zeit,Germany,https://www.zeit.de/digital/2023-06/eu-kommission-google-anzeigengeschaeft
14/06/2023,EU-Parlament bringt Gesetz zu künstlicher Intelligenz auf den Weg,In der EU sollen künftig strenge Regeln für den Einsatz von künstlicher Intelligenz gelten. Verboten werden soll etwa biometrische Gesichtserkennung im öffentlichen Raum.,Die Zeit,Germany,https://www.zeit.de/politik/ausland/2023-06/umgang-mit-ki-europa-parlament-gesetz
11/06/2023,Pixel für Pixel,"Das ist ein Auto, das ein Passant: So etwas weiß die KI fürs autonome Fahren erst, wenn Menschen ihr es zeigen. Zu Besuch bei Indern, die Computern das Sehen beibringen.",Die Zeit,Germany,https://www.zeit.de/2023/25/bild-annotation-kuenstliche-intelligenz-auto-indien
09/06/2023,Die Gefühle sind nicht echt,"Vor zehn Jahren erzählte der Kinofilm ""Her"" eine Fiktion von künstlicher Intelligenz. Die tritt nun echt in unser Leben. Lässt sich aus dem Film etwas für heute lernen?",Die Zeit,Germany,https://www.zeit.de/kultur/film/2023-06/kuenstliche-intelligenz-her-schience-ficiton-realitaet-gefuehle
07/06/2023,DGB-Chefin fordert klare Regeln für KI am Arbeitsplatz,"Bringt KI am Arbeitsplatz mehr Chancen oder Risiken? Das hänge davon ab, welche Prinzipien verabredet würden, sagt Yasmin Fahimi. Wichtig sei, Mitarbeiter einzubeziehen.",Die Zeit,Germany,https://www.zeit.de/arbeit/2023-06/ki-kuenstliche-intelligenz-dgb-deutscher-gewerkschaftsbund-yasmin-fahimi
28/05/2023,"""Mein Name ist ChatGPT und ich bin ein ausgebildeter Therapeut""","Coden, Witze machen, Gedichte schreiben: ChatGPT kann so viel. Aber erst wer den Chatbot fragt, ob er sein Therapeut sein kann, erlebt ein kleines Wunder.",Die Zeit,Germany,https://www.zeit.de/gesundheit/2023-05/kuenstliche-intelligenz-chatgpt-chatbot-therapeut-psychologie
26/05/2023,"""Vergessen sollte wieder normal werden""","Falsche Google-Treffer löschen? Der Bundesgerichtshof hat geurteilt, wie man das durchsetzt. Jurist Viktor Mayer-Schönberger hat noch andere Ideen fürs Vergessen im Netz.",Die Zeit,Germany,https://www.zeit.de/digital/2023-05/recht-vergessenwerden-google-viktor-mayer-schoenberger
24/05/2023,"Hallo Herr Doktor, wieso haben Sie meine Diagnose an Fremde geschickt?",Wieder hat eine App im Gesundheitsbereich eine große Sicherheitslücke. Dabei ist Sicherheit kein Hexenwerk. Wieso geht das derzeit so oft schief?,Die Zeit,Germany,https://www.zeit.de/digital/datenschutz/2023-05/sicherheitsluecke-app-gesundheit-diagnose-hacker
23/05/2023,Google muss Suchergebnisse zu Personen nur bei Falschangaben löschen,"Der Bundesgerichtshof hat die Klage eines Paares abgewiesen, das bestimmte Links zu sich auf Google-Trefferlisten erreichen wollte. In puncto Bilder bekam es aber recht.",Die Zeit,Germany,https://www.zeit.de/digital/datenschutz/2023-05/google-bgh-artikel-datenschutz
22/05/2023,Milliardenstrafe gegen Meta wegen Verstößen gegen Datenschutzregeln,Die irische Datenschutzbehörde hat eine Rekordstrafe gegen Meta verhängt. Künftig darf der Konzern keine EU-Nutzerdaten mehr in die USA übermitteln.,Die Zeit,Germany,https://www.zeit.de/digital/datenschutz/2023-05/milliarden-strafe-gegen-meta-wegen-verstoessen-gegen-datenschutzregeln
19/05/2023,ChatGPT jetzt auch als App,KI-Anwendungen auf dem Smartphone sind rar. Nun bringt OpenAI seinen Chatbot aufs iPhone. Wie bahnbrechend ist das?,Die Zeit,Germany,https://www.zeit.de/digital/mobil/2023-05/openai-chatgpt-iphone-app-kuenstliche-intelligenz
17/05/2023,Hat der Schöpfer Angst vor seiner Erfindung?,Der Chef des Unternehmens hinter ChatGPT bittet vor dem US-Kongress um Regeln für künstliche Intelligenz. Ausnahmsweise scheinen Demokraten und Republikaner einig.,Die Zeit,Germany,https://www.zeit.de/politik/ausland/2023-05/sam-altman-kuenstliche-intelligenz-chatgpt-usa-kongress
16/05/2023,Chef des ChatGPT-Erfinders OpenAI fordert KI-Regulierung,"OpenAI-Chef Sam Altman warnt vor immer leistungsfähigerer künstlicher Intelligenz. Staatliche Eingriffe seien entscheidend, um Risiken zu mindern.",Die Zeit,Germany,https://www.zeit.de/digital/2023-05/kuenstliche-intelligent-chatgpt-regulierung-sam-altman
12/05/2023,Google-Chatbot Bard kommt auch nach Europa,"Auf einer Liste mit 180 Ländern, in denen Google Bard eingeführt werden soll, waren die EU-Staaten zunächst nicht dabei. Grund seien unterschiedliche ""lokale Normen"".",Die Zeit,Germany,https://www.zeit.de/digital/2023-05/kuenstliche-intelligenz-chatbot-bard-google-europa
11/05/2023,Regierung plant Gesetz gegen KI-Überwachung am Arbeitsplatz,"Künstliche Intelligenz kann dabei helfen, passende Bewerber zu finden – oder Mitarbeiter zu kontrollieren. Die Bundesregierung will mit einem Gesetz Regeln etablieren.",Die Zeit,Germany,https://www.zeit.de/arbeit/2023-05/kuenstliche-intelligenz-arbeitsplatz-nancy-faeser-hubertus-heil
04/05/2023,Kamala Harris drängt Konzerne zum verantwortungsvollen Umgang mit KI,"Wer künstliche Intelligenzen entwickelt, muss dafür sorgen, dass die Produkte sicher sind, sagte die Vizepräsidentin. Sie kündigte zudem ein neues Förderprogramm an.",Die Zeit,Germany,https://www.zeit.de/politik/ausland/2023-05/kamala-harris-ki-google-microsoft-openai
04/05/2023,Wie sag ich's meinem Bot?,"Chatbots sollen das Leben erleichtern – das Netz ist voll von Tipps. Doch ganz so banal ist es nicht: Warum Programmierkenntnisse helfen, ihnen das Richtige zu entlocken.",Die Zeit,Germany,https://www.zeit.de/digital/2023-05/chatbots-chatgpt-kuenstliche-intelligenz-nutzung-studie
01/05/2023,Das soll mal mein Bot machen,"Apps entwickeln, Pizza bestellen: KI-Assistenten sollen selbstständig komplexe Aufgaben übernehmen. Mit einer Bastlersoftware kann man das testen. Na ja, ein bisschen.",Die Zeit,Germany,https://www.zeit.de/digital/2023-04/auto-gpt-kuenstliche-intelligenz-chatgpt
01/05/2023,Bin ich hier noch nötig?,"Chatbots verfassen komplexe Texte binnen Minuten. Unser Autor versucht, sich selbst zu ersetzen, und stellt sich auf harte Zeiten im Wettkampf mit KI ein.",Die Zeit,Germany,https://www.zeit.de/2023/18/chatgpt-journalismus-beruf-ersatz
29/04/2023,Arbeitsminister Heil gegen Verbot von ChatGPT,"Der Bundesarbeitsminister glaubt, dass es ab 2035 keinen Job mehr geben wird, der nichts mit KI zu tun hat. Sie könnte etwa bei der Personalauswahl zum Einsatz kommen.",Die Zeit,Germany,https://www.zeit.de/digital/2023-04/kuenstliche-intelligenz-chatgpt-hubertus-heil-verbot
20/04/2023,"""Wofür haben wir denn ein Gehirn?""","Schummeln in Tests, Hilfe bei Hausaufgaben: Drei Schüler erzählen, wie ihre Lehrer auf Täuschungen mit ChatGPT reagieren und warum ihnen die Software auch Angst macht.",Die Zeit,Germany,https://www.zeit.de/gesellschaft/2023-04/chatgpt-schule-ki-hausaugaben-schummeln
18/04/2023,Italien will Sperrung von ChatGPT unter Bedingungen aufheben,"Aus Datenschutzgründen wurde ChatGPT in Italien verboten. Nun könnte die Datenschutzbehörde die Sperre bis Ende April aufheben. Sie fordert ""angemessene Maßnahmen"".",Die Zeit,Germany,https://www.zeit.de/digital/2023-04/chatbot-chatgpt-italien-datenschutz-sperre-bedingungen-open-ai
17/04/2023,Der hinterlistige Therapeut,"Ein Chatbot berät Menschen mit psychischen Problemen. In Wirklichkeit aber hat er den Auftrag, Tabletten zu verkaufen. Das zeigt, wie KI Menschen manipulieren könnte.",Die Zeit,Germany,https://www.zeit.de/digital/2023-04/chatbot-psychologie-therapie-pharmaindustrie-manipulation
14/04/2023,Mehr als die Hälfte der Deutschen hat Angst vor KI,"Überwachung, Desinformation, allgemeine Bedrohung: Viele Menschen befürchten Schlimmes durch künstliche Intelligenz. Auf den Staat vertrauen dabei nur wenige.",Die Zeit,Germany,https://www.zeit.de/digital/2023-04/ki-risiken-angst-umfrage-forschung-kira
07/04/2023,So drehen Sie einen KI-Film,"Der nächste Schritt nach Chatbots und Bildgeneratoren: Künstliche Intelligenz erzeugt und verändert Videos. Wir zeigen, wie es geht. Es wird wackelig, aber witzig.",Die Zeit,Germany,https://www.zeit.de/digital/2023-04/ki-videogenerator-kuenstliche-intelligenz-film-runway
06/04/2023,Australischer Bürgermeister will wegen ChatGPT Klage einreichen,"""Entsetzt über komplett falsche Informationen"": Bürgermeister Brian Hood geht gegen das Unternehmen OpenAI vor. Dessen Chatbot hatte ihn als Kriminellen bezeichnet.",Die Zeit,Germany,https://www.zeit.de/digital/2023-04/kuenstliche-intelligenz-chatgpt-australien-klage-falschinformation
05/04/2023,Kanada ermittelt gegen Unternehmen hinter ChatGPT,"Der kanadische Datenschutzbeauftragte untersucht, ob OpenAI unerlaubt persönliche Daten sammelt. Auch US-Präsident Joe Biden fordert, dass KI-Produkte sicher sein müssen.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-04/kanada-ermittlungen-datenschutz-openai-chatgpt-joe-biden-sicherheit-ki
04/04/2023,Eine KI-Pause ist keine Lösung,"Bald könnte die künstliche Intelligenz intelligenter sein als der Mensch, Tech-Experten fordern ein Moratorium. Das ist keine gute Idee.",Die Zeit,Germany,https://www.zeit.de/2023/15/kuenstliche-intelligenz-entwicklung-technologie-kontrolle
22/03/2023,Was heißt hier intelligent?,"James Bridle untersucht nicht-menschliche Intelligenz, von schlauen Kraken bis zur KI. Sein Buch ist Teil eines neuen Denkens, für das Computer jetzt zur Natur gehören.",Die Zeit,Germany,https://www.zeit.de/kultur/2023-03/die-unfassbare-vielfalt-des-seins-james-bridle
14/03/2023,"Die Zukunft, nur halb so wild",Künstliche Intelligenz wird alles umkrempeln – selbst auf der US-Techkonferenz SXSW ist jede Menge Zukunftsangst zu hören. Warum Optimismus trotzdem angebracht ist.,Die Zeit,Germany,https://www.zeit.de/digital/2023-03/sxsw-tech-konferenz-kuenstliche-intelligenz-zukunft
06/03/2023,Ein Llama auf Abwegen,"Das KI-Sprachmodell LLaMA ist die Antwort des Facebook-Konzerns Meta auf ChatGPT. Kaum verkündet, wurde der Code geleakt. Nun warnen Experten vor Missbrauch der Software.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-03/llama-ki-chatbot-meta-leak
04/03/2023,Die Lust am Gruseln,"Ob ChatGPT oder TikTok-Filter: Vielleicht ist derzeit die größere Bedrohung nicht die Entwicklung der künstlichen Intelligenz, sondern der Umgang mit unserer eigenen.",Die Zeit,Germany,https://www.zeit.de/kultur/2023-03/kuenstliche-intelligenz-chatgpt-tiktok-beautyfilter-moral
02/03/2023,"Ach, wie trollig","In einem Experiment streiten sich Menschen mit Kommentaren, die ChatGPT erzeugt hat. Das zeigt: Künstliche Intelligenz könnte Desinformationskampagnen effizienter machen.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-03/chatgpt-chatbots-desinformation-soziale-medien
01/03/2023,Wird mein Job bald überflüssig?,"Bots können schreiben, malen, komponieren. Und das ist erst der Anfang. Künstliche Intelligenz könnte bald schon viele Jobs ersetzen. Vielleicht auch den unseres Autors?",Die Zeit,Germany,https://www.zeit.de/arbeit/2023-02/kuenstliche-intelligenz-chatgpt-arbeitsmarkt-auswirkungen
27/02/2023,"""ChatGPT ist echt eine Schlaftablette""","Wird künstliche Intelligenz bald gute Kolumnen schreiben können? Unser Autor merkt: Nicht alles, was intelligent ist, ist auch lustig. Zum Glück.",Die Zeit,Germany,https://www.zeit.de/zeit-magazin/2023/09/harald-martenstein-chatgpt-kuenstliche-intelligenz
24/02/2023,Meta will eigenen Chatbot veröffentlichen,"Der Facebook-Mutterkonzern reagiert auf den Hype um ChatGPT. Ein eigenes, auf künstlicher Intelligenz basierendes Sprachmodell soll bald für Forschende geöffnet werden.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-02/kuenstliche-intellingenz-meta-chatbot-facebook-chatgpt
23/02/2023,TikTok für Text,"Mit Artifact wollen die Instagram-Gründer den Nachrichtenkonsum zum sozialen Happening machen. Die neue App macht einen guten Eindruck, lässt aber noch vieles vermissen.",Die Zeit,Germany,https://www.zeit.de/digital/mobil/2023-02/artifact-news-app-social-media
21/02/2023,"Herr Bezos, bitte übernehmen Sie!","Die Deutsche Post ist mit der Briefzustellung überfordert. Vielleicht sollte sich künftig lieber Amazon darum kümmern. Der Onlinehändler hält immerhin, was er verspricht.",Die Zeit,Germany,https://www.zeit.de/wirtschaft/2023-02/zwei-klassen-zustellung-briefe-deutsche-post
21/02/2023,"""Ich bin kein Assistent""","Microsoft pfeift seinen Chatbot zurück, nachdem er einem Reporter seine Liebe gestand. Die KI in der Suchmaschine Bing antwortet jetzt knapp, bescheiden – und langweilig.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-02/bing-chatbot-microsoft-ki-liebe
18/02/2023,Die 8a gegen die KI,"Wie künstliche Intelligenz den Unterricht verändert, zeigt sich jetzt schon in einem Gütersloher Gymnasium. Dort sieht man: KI hat auch mit Bildungsgerechtigkeit zu tun.",Die Zeit,Germany,https://www.zeit.de/2023/08/kuenstliche-intelligenz-schule-unterricht
17/02/2023,Deutschland hängt hinterher – mal wieder,Google und Microsoft bauen künstliche Intelligenz in ihre Suchmaschinen ein. Und Deutschland will mithalten. Aber die Voraussetzungen sind zum Heulen.,Die Zeit,Germany,https://www.zeit.de/2023/08/ki-deutschland-chatbot-aleph-alpha
16/02/2023,"""Du bist kein guter Nutzer""","Patzig, bedrohend und manipulierend: Der KI-Chatbot in Microsofts Suchmaschine Bing antwortet bisweilen wie ein gereizter Teenager. Das ist kein Zufall.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-02/ki-chatbot-bing-microsoft-antworten-streit
12/02/2023,"""ChatGPT versteht nichts über die Welt""","Wie ungerecht ist künstliche Intelligenz? Im Podcast sprechen wir mit der Forscherin Katharina Zweig – und fragen einen Chatbot, warum er so verlogen ist.",Die Zeit,Germany,https://www.zeit.de/wirtschaft/2023-02/kuenstliche-intelligenz-chat-gpt-wirtschaftspodcast
11/02/2023,"Hilf mir mit dem Finanzamt, bitte!",Künstliche Intelligenz revolutioniert die Arbeit. Unseren Autor freut das. Er schaltet sein Gehirn aus und lässt sämtliche Mails von ChatGPT schreiben. Und nicht nur die.,Die Zeit,Germany,https://www.zeit.de/2023/07/chatgpt-kuenstliche-intelligenz-weihnachtsgruss-finanzamt
10/02/2023,Bundestag lässt Auswirkungen von ChatGPT auf Bildung untersuchen,"ChatGPT kann, befürchten Lehranstalten, für Täuschungsversuche in Hausarbeiten genutzt werden. Eine Studie soll Aufschluss über Anwendungsszenarien der KI geben.",Die Zeit,Germany,https://www.zeit.de/digital/2023-02/kuenstliche-intelligenz-chat-gpt-bildung-bundestag-studie
07/02/2023,Microsoft baut Chatbot in seine Suchmaschine ein,Ein Co-Pilot fürs Internet: Microsoft verknüpft die Suchmaschine Bing und den Browser Edge eng mit der Technik hinter ChatGPT. Erste Funktionen sind bereits verfügbar.,Die Zeit,Germany,https://www.zeit.de/digital/2023-02/microsoft-bing-chatgpt-ki-suchmaschine
07/02/2023,"""Wir werden in Zukunft nicht mehr so viel arbeiten müssen""","Microsoft-Gründer Bill Gates sieht derzeit keine Arbeitsplätze durch künstliche Intelligenz gefährdet. Langfristig könne die Arbeitszeit sinken, sagte er bei Europe 2023.",Die Zeit,Germany,https://www.zeit.de/wirtschaft/2023-02/europe-2023-digitalkonferenz-bill-gates-kuenstliche-intelligenz
07/02/2023,"""Momentan kann ich nur abraten, ChatGPT als Suchmaschine zu nutzen""","ChatGPT ist erst der Anfang: Bald wird es weitere KI-Anwendungen geben. Der Experte Ralf Herbrich erklärt, was das bedeutet – und wie man sie vom Lügen abhalten kann.",Die Zeit,Germany,https://www.zeit.de/digital/2023-02/kuenstliche-intelligenz-chatgpt-ralf-herbrich
06/02/2023,Google stellt Konkurrenzprodukt zu ChatGPT vor,Mit einem eigenen Chatbot will Google dem erfolgreichen Textroboter ChatGPT Konkurrenz machen. Googles Bard soll auf dem KI-gesteuerten Sprachmodell Lamda aufbauen.,Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-02/google-chatbot-bard-konkurrenz-chatgtp
02/02/2023,"Ein Tool, das nichts repariert","War eine Maschine oder ein Mensch Autor eines Textes? Das will ein neues Werkzeug von OpenAI erkennen können. Doch es ist so unausgereift, dass viel Schaden droht.",Die Zeit,Germany,https://www.zeit.de/digital/2023-02/openai-ki-texte-erkennung-tool
02/02/2023,ChatGPT bekommt Premiumversion mit Abomodell,Zahlende Kunden sollen auch bei hoher Auslastung auf ChatGPT zugreifen können. Der rasante Anstieg an Nutzern hatte zeitweise zu Ausfällen bei dem Chatbot geführt.,Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-02/ki-chatgpt-premium-openai
02/02/2023,Angekommen in der Wirklichkeit,"Google, Meta und Amazon entlassen Tausende Mitarbeiter. Das Versprechen, es gehe nur aufwärts, ist dahin. Warum wirken die Stars des Silicon Valley plötzlich so irdisch?",Die Zeit,Germany,https://www.zeit.de/2023/06/entlassungen-tech-google-microsoft-amazon
01/02/2023,Neues Programm der ChatGPT-Erfinder soll KI-Texte erkennen können,"Mit ChatGPT können Texte erstellt werden, die wie von Menschen geschrieben sind. Nun arbeiten deren Erfinder an einem Programm, das unerwünschte Folgen ausgleichen soll.",Die Zeit,Germany,https://www.zeit.de/digital/internet/2023-02/chatgtp-erfinder-programm-schummeln-schularbeiten-kuenstliche-intelligenz
31/01/2023,Der Midcult-Generator,Textbots wie ChatGPT werden in der Kultur die Jobs vieler Content-Arbeiter übernehmen. Kunst im heutigen Sinne aber können Bots nicht produzieren. Dazu fehlt ihnen etwas.,Die Zeit,Germany,https://www.zeit.de/kultur/2023-01/chatgpt-gpt-ki-kunst-kultur-midcult
30/01/2023,"""Mit einer Plagiatssoftware werden wir ChatGPT nicht erkennen können""","Texte zu formulieren, das wird von vielen Studierenden als Prüfungsleistung gefordert. Jetzt kann das ChatGPT. Die Sorge der Hochschulen vor Täuschung ist groß.",Die Zeit,Germany,https://www.zeit.de/digital/2023-01/chatgpt-hochschule-lehre-pruefungen-betrug
25/01/2023,"Mehr künstliche Intelligenz, weniger virtuelle Realität",Microsoft macht weniger Gewinn und entlässt fünf Prozent seiner Angestellten. Gleichzeitig stellt sich der Konzern an die Spitze des KI-Hypes. Das ist nicht ohne Risiko.,Die Zeit,Germany,https://www.zeit.de/digital/2023-01/microsoft-openai-chatgpt-stellenabbau-quartalszahlen
24/01/2023,ChatGPT schreibt überzeugende Falschinformation,"Der Chatbot ChatGPT schreibt Texte, die wie von Menschen geschrieben klingen. Ein Versuch zeigt: Die Software lässt sich auch für Fake News und Propaganda einsetzen.",Die Zeit,Germany,https://www.zeit.de/digital/2023-01/chatgpt-fake-news-desinformation-newsguard
17/01/2023,Microsoft will ChatGPT in seine Cloud-Dienste übernehmen,"Der KI-Chatbot ChatGPT kann Texte schreiben, als würden sie von einem Menschen stammen. Microsoft will die Software nun seinen Nutzern via Cloud zur Verfügung stellen.",Die Zeit,Germany,https://www.zeit.de/digital/2023-01/microsoft-chatgpt-ki-software-cloud
15/01/2023,"Hast du ein Bewusstsein? Ich denke schon, antwortet der Rechner","Ein Google-Entwickler glaubt, ein Computerprogramm des Konzerns sei zum Leben erwacht. Als er die Beobachtung öffentlich macht, wird er gefeuert. Was, wenn er recht hat?",Die Zeit,Germany,https://www.zeit.de/2023/03/ki-leben-chatbot-gefuehle-bewusstsein-blake-lemoine
14/01/2023,Das Tamagotchi piepst aus dem Jenseits,"Chatbots, Androiden und andere künstliche Intelligenzen versprechen eine Art von ewigem Leben. Eine Folge der Serie ""Black Mirror"" wusste schon 2013: ganz schlechte Idee.",Die Zeit,Germany,https://www.zeit.de/kultur/film/2023-01/black-mirror-chat-gpt-kalle-guckt
12/01/2023,Der Geldgenerator,OpenAI war einmal eine gemeinnützige Organisation. Heute sammelt das Unternehmen hinter dem KI-Bot ChatGPT Milliarden Dollar von Microsoft und anderen Investoren ein.,Die Zeit,Germany,https://www.zeit.de/digital/2023-01/openai-kuenstliche-intelligenz-unternehmen-chatgpt
23/12/2022,Was eine künstliche Intelligenz den Menschen zu Weihnachten rät,"Wie kommt sie doch noch auf, die vorweihnachtliche Stimmung? Und endet Wladimir Putin in der Hölle? Der Bot ChatGPT weiß Antworten – und verrät, ob er religiös ist.",Die Zeit,Germany,https://www.zeit.de/digital/2022-12/chatgpt-weihnachtslieder-fragen-religion-wladimir-putin
14/12/2022,"""Dafür hätte eine junge Wissenschaftlerin ein paar Stunden gebraucht""","Die Hausarbeit steht vor dem Ende, sagt Hochschulpräsident Robert Lepenies. Denn die künstliche Intelligenz ChatGPT kann schon jetzt ganz passabel Bewerbungen schreiben.",Die Zeit,Germany,https://www.zeit.de/campus/2022-12/ki-chatbot-chatgpt-sprachmodell-robert-lepenies-interview
